"estrato";"arvore";"dap";"ht";"hi";"dicc";"disc"
557374;18147;20,6;30,6;14;14,5;13,9
557374;18147;20,6;30,6;16;13;12,4
557374;18147;20,6;30,6;18;12;11,4
557374;18147;20,6;30,6;20;10,7;10,1
557374;18147;20,6;30,6;22;9,6;9
557374;18147;20,6;30,6;24;8;7,4
557374;18147;20,6;30,6;26;6,3;5,7
557374;18147;20,6;30,6;28;3,2;2,8
557374;30616;25,9;29,8;0,1;30,8;27,8
557374;30616;25,9;29,8;0,7;27,5;25,1
557374;30616;25,9;29,8;1,3;25,9;24,5
557374;30616;25,9;29,8;2;24,3;22,9
557374;30616;25,9;29,8;4;22,6;21,4
557374;30616;25,9;29,8;6;21,1;19,9
557374;30616;25,9;29,8;8;20,2;19
557374;30616;25,9;29,8;10;18,3;17,1
557374;30616;25,9;29,8;12;17,3;16,3
557374;30616;25,9;29,8;14;16,3;15,3
557374;30616;25,9;29,8;16;15,8;14,8
557374;30616;25,9;29,8;18;13,6;12,8
557374;30616;25,9;29,8;20;12,5;11,7
557374;30616;25,9;29,8;22;11;10,2
557374;30616;25,9;29,8;24;9,1;8,3
557374;30616;25,9;29,8;26;6,7;6,1
557374;30616;25,9;29,8;28;3,3;2,9
557374;8675;12,8;23,4;0,1;15,6;13,6
557374;8675;12,8;23,4;0,7;13,4;12,6
557374;8675;12,8;23,4;1,3;12,8;12,2
557374;8675;12,8;23,4;2;12,6;12
557374;8675;12,8;23,4;4;11,3;10,7
557374;8675;12,8;23,4;6;11,2;10,6
557374;8675;12,8;23,4;8;10,1;9,5
557374;8675;12,8;23,4;10;9,4;8,8
557374;8675;12,8;23,4;12;8,5;7,9
557374;8675;12,8;23,4;14;7,4;6,8
557374;8675;12,8;23,4;16;6,6;6
557374;8675;12,8;23,4;18;5,1;4,5
557374;8675;12,8;23,4;20;4,5;4,1
557374;8675;12,8;23,4;22;2;1,8
557374;8715;20,2;25,4;0,1;25,2;23,6
557374;8715;20,2;25,4;0,7;21,3;19,9
557374;8715;20,2;25,4;1,3;20,2;19
557374;8715;20,2;25,4;2;20;19
557374;8715;20,2;25,4;4;17,6;16,6
557374;8715;20,2;25,4;6;16,5;15,7
557374;8715;20,2;25,4;8;15,3;14,5
557374;8715;20,2;25,4;10;14,3;13,5
557374;8715;20,2;25,4;12;13;12,2
557374;8715;20,2;25,4;14;12;11,2
557374;8715;20,2;25,4;16;10;9,4
557374;8715;20,2;25,4;18;8,7;8,1
557374;8715;20,2;25,4;20;7,3;6,7
557374;8715;20,2;25,4;22;5,2;4,8
557374;8715;20,2;25,4;24;2;1,8
557374;8717;6,3;12,4;0,1;7,5;6,9
557374;8717;6,3;12,4;0,7;6,5;6,1
557374;8717;6,3;12,4;1,3;6,3;5,9
557374;8717;6,3;12,4;2;5,7;5,5
557374;8717;6,3;12,4;4;5,2;5
557374;8717;6,3;12,4;6;4,6;4,4
557374;8717;6,3;12,4;8;3,8;3,6
557374;8717;6,3;12,4;10;2,5;2,3
557374;16110;9,6;19;0,1;12,5;12,5
557374;16110;9,6;19;0,7;9,8;9,8
557374;16110;9,6;19;1,3;9,6;9,6
557374;16110;9,6;19;2;9;9
557374;16110;9,6;19;4;8,2;8,2
557374;16110;9,6;19;6;7,5;7,5
557374;16110;9,6;19;8;7;7
557374;16110;9,6;19;10;6;6
557374;16110;9,6;19;12;5;5
557374;16110;9,6;19;14;4;4
557374;16110;9,6;19;16;2,8;2,8
557374;16110;9,6;19;18;1;1
557374;1853;13,4;19,6;0,1;15,7;14,1
557374;1853;13,4;19,6;0,7;14,5;13,5
557374;1853;13,4;19,6;1,3;13,4;12,4
557374;1853;13,4;19,6;2;12,9;12,1
557374;1853;13,4;19,6;4;12;11,2
557374;1853;13,4;19,6;6;11;10,3
557374;1853;13,4;19,6;8;9,8;9,1
557374;1853;13,4;19,6;10;8,7;8,1
557374;1853;13,4;19,6;12;7,3;6,8
557374;1853;13,4;19,6;14;6,2;5,7
557374;1853;13,4;19,6;16;4,5;4,1
557374;1853;13,4;19,6;18;2;1,8
557374;994;5,2;13;0,1;6,3;5,5
557374;994;5,2;13;0,7;5,5;4,9
557374;994;5,2;13;1,3;5,2;4,8
557374;994;5,2;13;2;5,2;4,8
557374;994;5,2;13;4;4,8;4,5
557374;994;5,2;13;6;4;3,7
557374;994;5,2;13;8;3,1;2,9
557374;994;5,2;13;10;2,3;2,1
557374;4594;22,5;26,3;0,1;27,8;25,6
557374;4594;22,5;26,3;0,7;23,9;22,1
557374;4594;22,5;26,3;1,3;22,5;21,5
557374;4594;22,5;26,3;2;21,6;20,6
557374;4594;22,5;26,3;4;20,2;19,4
557374;4594;22,5;26,3;6;18,1;17,3
557374;4594;22,5;26,3;8;17,1;16,3
557374;4594;22,5;26,3;10;16,1;15,3
557374;4594;22,5;26,3;12;15,3;14,5
557374;4594;22,5;26,3;14;13,2;12,4
557374;4594;22,5;26,3;16;11,9;11,1
557374;4594;22,5;26,3;18;10,1;9,3
557374;4594;22,5;26,3;20;9;8,2
557374;4594;22,5;26,3;22;6,4;5,8
557374;4594;22,5;26,3;24;3,4;3
557374;17751;18,3;21,2;0,1;23,3;20,5
557374;17751;18,3;21,2;0,7;19,2;17,4
557374;17751;18,3;21,2;1,3;18,3;16,7
557374;17751;18,3;21,2;2;17,1;15,5
557374;17751;18,3;21,2;4;15,7;14,7
557374;17751;18,3;21,2;6;14,4;13,4
557374;17751;18,3;21,2;8;13;12,2
557374;17751;18,3;21,2;10;12,1;11,3
557374;17751;18,3;21,2;12;11;10,2
557374;17751;18,3;21,2;14;9,1;8,3
557374;17751;18,3;21,2;16;7;6,4
557374;17751;18,3;21,2;18;4,4;3,8
557374;24802;22,3;26,8;0,1;27;24,6
557374;24802;22,3;26,8;0,7;24,1;22,3
557374;24802;22,3;26,8;1,3;22,3;21,1
557374;24802;22,3;26,8;2;20,8;19,6
557374;24802;22,3;26,8;4;18,6;17,6
557374;24802;22,3;26,8;6;18,3;17,3
557374;24802;22,3;26,8;8;17,6;16,6
557374;24802;22,3;26,8;10;15,8;14,8
557374;24802;22,3;26,8;12;14;13
557374;24802;22,3;26,8;14;12,8;11,8
557374;24802;22,3;26,8;16;11,6;10,8
557374;24802;22,3;26,8;18;10,7;9,9
557374;24802;22,3;26,8;20;8,2;7,4
557374;24802;22,3;26,8;22;6,5;5,9
557374;24802;22,3;26,8;24;3,7;3,3
557374;24802;22,3;26,8;26;1,2;1
557374;16988;11,7;21,4;0,1;15,1;13,9
557374;16988;11,7;21,4;0,7;12,3;11,5
557374;16988;11,7;21,4;1,3;11,7;10,9
557374;16988;11,7;21,4;2;10,8;10
557374;16988;11,7;21,4;4;10;9,4
557374;16988;11,7;21,4;6;9,2;8,8
557374;16988;11,7;21,4;8;8,5;8,1
557374;16988;11,7;21,4;10;7,6;7,2
557374;16988;11,7;21,4;12;6,6;6,2
557374;16988;11,7;21,4;14;5,6;5,2
557374;16988;11,7;21,4;16;4,6;4,4
557374;16988;11,7;21,4;18;3,5;3,3
557374;16988;11,7;21,4;20;2,1;1,9
557374;16287;16,4;21,6;0,1;20,2;20,2
557374;16287;16,4;21,6;0,7;17,9;17,9
557374;16287;16,4;21,6;1,3;16,4;16,4
557374;16287;16,4;21,6;2;15,8;15,8
557374;16287;16,4;21,6;4;14,8;14,8
557374;16287;16,4;21,6;6;14;14
557374;16287;16,4;21,6;8;12,8;12,8
557374;16287;16,4;21,6;10;11,5;11,5
557374;16287;16,4;21,6;12;10,5;10,5
557374;16287;16,4;21,6;14;9,5;9,5
557374;16287;16,4;21,6;16;7,4;7,4
557374;16287;16,4;21,6;18;5,2;5,2
557374;16287;16,4;21,6;20;2,5;2,5
557374;16291;24;24,7;0,1;29,4;29,4
557374;16291;24;24,7;0,7;25,1;25,1
557374;16291;24;24,7;1,3;24;24
557374;16291;24;24,7;2;22,7;22,7
557374;16291;24;24,7;4;20,8;20,8
557374;16291;24;24,7;6;19;19
557374;16291;24;24,7;8;18,6;18,6
557374;16291;24;24,7;10;16,2;16,2
557374;16291;24;24,7;12;14,9;14,9
557374;16291;24;24,7;14;13;13
557374;16291;24;24,7;16;11,9;11,9
557374;16291;24;24,7;18;9;9
557374;16291;24;24,7;20;7,4;7,4
557374;16291;24;24,7;22;4,2;4,2
557374;17031;11,8;22,5;0,1;14,4;13
557374;17031;11,8;22,5;0,7;12,3;11,5
557374;17031;11,8;22,5;1,3;11,8;11
557374;17031;11,8;22,5;2;11,3;10,7
557374;17031;11,8;22,5;4;11;10,4
557374;17031;11,8;22,5;6;10,5;9,9
557374;17031;11,8;22,5;8;9,5;8,9
557374;17031;11,8;22,5;10;8,5;8,1
557374;17031;11,8;22,5;12;7,6;7,2
557374;17031;11,8;22,5;14;6,3;5,9
557374;17031;11,8;22,5;16;5,1;4,7
557374;17031;11,8;22,5;18;4;3,8
557374;17031;11,8;22,5;20;2,7;2,5
557374;28268;7,5;12,6;0,1;9,9;8,3
557374;28268;7,5;12,6;0,7;7,8;7
557374;28268;7,5;12,6;1,3;7,5;6,9
557374;28268;7,5;12,6;2;7,2;6,6
557374;28268;7,5;12,6;4;5,7;5,3
557374;28268;7,5;12,6;6;5;4,6
557374;28268;7,5;12,6;8;4;3,6
557374;28268;7,5;12,6;10;3,1;2,7
557374;29715;9,7;18,7;0,1;11,9;10,5
557374;29715;9,7;18,7;0,7;10,5;9,5
557374;29715;9,7;18,7;1,3;9,7;9,1
557374;29715;9,7;18,7;2;9,3;8,7
557374;29715;9,7;18,7;4;8,5;7,9
557374;29715;9,7;18,7;6;7,6;7,2
557374;29715;9,7;18,7;8;6,5;6,1
557374;29715;9,7;18,7;10;5,8;5,4
557374;29715;9,7;18,7;12;5,1;4,7
557374;29715;9,7;18,7;14;4;3,8
557374;29715;9,7;18,7;16;2,5;2,3
557374;32272;23,4;28;0,1;27,5;25,3
557374;32272;23,4;28;0,7;25,5;23,7
557374;32272;23,4;28;1,3;23,4;21,8
557374;32272;23,4;28;2;21,2;19,8
557374;32272;23,4;28;4;20,8;19,8
557374;32272;23,4;28;6;19,5;18,5
557374;32272;23,4;28;8;18,5;17,7
557374;32272;23,4;28;10;17,2;16,4
557374;32272;23,4;28;12;16,1;15,3
557374;32272;23,4;28;14;14,7;13,9
557374;32272;23,4;28;16;13,5;12,7
557374;32272;23,4;28;18;12,8;12
557374;32272;23,4;28;20;11;10,2
557374;32272;23,4;28;22;9,4;8,8
557374;32272;23,4;28;24;7;6,4
557374;32272;23,4;28;26;3,6;3,2
557374;33225;19;26,8;0,1;24,9;22,3
557374;33225;19;26,8;0,7;21;19,2
557374;33225;19;26,8;1,3;19;17,8
557374;33225;19;26,8;2;17,7;16,7
557374;33225;19;26,8;4;17,3;16,3
557374;33225;19;26,8;6;16,2;15,2
557374;33225;19;26,8;8;15,3;14,5
557374;33225;19;26,8;10;14,1;13,3
557374;33225;19;26,8;12;13,4;12,6
557374;33225;19;26,8;14;12,7;11,9
557374;33225;19;26,8;16;11,7;10,9
557374;33225;19;26,8;18;10,3;9,5
557374;33225;19;26,8;20;8,7;7,9
557374;33225;19;26,8;22;7;6,2
557374;33225;19;26,8;24;5,7;5,1
557374;37247;20,2;31,8;0,1;26;24,4
557374;37247;20,2;31,8;0,7;21,5;20,7
557374;37247;20,2;31,8;1,3;20,2;19,4
557374;37247;20,2;31,8;2;19,75;18,95
557374;37247;20,2;31,8;4;18,75;17,95
557374;37247;20,2;31,8;6;17,65;16,85
557374;37247;20,2;31,8;8;16,65;15,85
557374;37247;20,2;31,8;10;16,6;15,8
557374;37247;20,2;31,8;12;14,9;14,1
557374;37247;20,2;31,8;14;14,05;13,25
557374;37247;20,2;31,8;16;13,05;12,25
557374;37247;20,2;31,8;18;11,95;11,15
557374;37247;20,2;31,8;20;10,9;10,3
557374;37247;20,2;31,8;22;10,3;9,7
557374;37247;20,2;31,8;24;8,45;7,85
557374;37247;20,2;31,8;26;7,35;6,75
557374;37247;20,2;31,8;28;5,9;5,3
557374;37247;20,2;31,8;30;3,15;2,75
557374;37267;13,1;24,3;0,1;18,7;17,1
557374;37267;13,1;24,3;0,7;14,5;13,1
557374;37267;13,1;24,3;1,3;13,1;12,3
557374;37267;13,1;24,3;2;12,6;11,8
557374;37267;13,1;24,3;4;12,4;11,8
557374;37267;13,1;24,3;6;11,2;10,6
557374;37267;13,1;24,3;8;10,35;9,75
557374;37267;13,1;24,3;10;9,55;8,95
557374;37267;13,1;24,3;12;8,55;7,95
557374;37267;13,1;24,3;14;7,7;7,1
557374;37267;13,1;24,3;16;6,4;6
557374;37267;13,1;24,3;18;5;4,6
557374;37267;13,1;24,3;20;4,1;3,7
557374;24914;20,3;27,5;0,1;25;22,6
557374;24914;20,3;27,5;0,7;21,3;19,7
557374;24914;20,3;27,5;1,3;20,3;19,3
557374;24914;20,3;27,5;2;18,6;17,6
557374;24914;20,3;27,5;4;18;17
557374;24914;20,3;27,5;6;17;16
557374;24914;20,3;27,5;8;15,6;14,6
557374;24914;20,3;27,5;10;14,6;13,6
557374;24914;20,3;27,5;12;13,4;12,6
557374;24914;20,3;27,5;14;12,1;11,3
557374;24914;20,3;27,5;16;11;10,2
557374;24914;20,3;27,5;18;9,7;8,9
557374;24914;20,3;27,5;20;8,6;7,8
557374;24914;20,3;27,5;22;7,2;6,4
557374;24914;20,3;27,5;24;5,1;4,3
557374;36330;24,8;31,9;0,1;29,5;27,5
557374;36330;24,8;31,9;0,7;25,6;24
557374;36330;24,8;31,9;1,3;24,8;23,8
557374;36330;24,8;31,9;2;21,7;20,7
557374;36330;24,8;31,9;4;20,6;19,6
557374;36330;24,8;31,9;6;20,2;19,4
557374;36330;24,8;31,9;8;19;18,2
557374;36330;24,8;31,9;10;17,7;16,9
557374;36330;24,8;31,9;12;16,5;15,7
557374;36330;24,8;31,9;14;15,9;15,1
557374;36330;24,8;31,9;16;14,2;13,4
557374;36330;24,8;31,9;18;13;12,2
557374;36330;24,8;31,9;20;12;11,2
557374;36330;24,8;31,9;22;11,2;10,4
557374;36330;24,8;31,9;24;9;8,2
557374;36330;24,8;31,9;26;7;6,2
557374;36330;24,8;31,9;28;5,5;4,9
557374;36319;23,1;30,6;0,1;26,5;25,1
557374;36319;23,1;30,6;0,7;24,6;23,4
557374;36319;23,1;30,6;1,3;23,1;22,3
557374;36319;23,1;30,6;2;21,9;21,1
557374;36319;23,1;30,6;4;20;19,2
557374;36319;23,1;30,6;6;19,5;18,7
557374;36319;23,1;30,6;8;17,9;17,1
557374;36319;23,1;30,6;10;17;16,2
557374;36319;23,1;30,6;12;15,6;14,8
557374;36319;23,1;30,6;14;14,5;13,7
557374;36319;23,1;30,6;16;13,4;12,6
557374;36319;23,1;30,6;18;12;11,2
557374;36319;23,1;30,6;20;10,6;10
557374;36319;23,1;30,6;22;9;8,4
557374;36319;23,1;30,6;24;7,6;7
557374;36319;23,1;30,6;26;5,2;4,6
557374;29106;6,8;14;0,1;8,7;7,9
557374;29106;6,8;14;0,7;7,2;6,6
557374;29106;6,8;14;1,3;6,8;6,4
557374;29106;6,8;14;2;6,6;6,2
557374;29106;6,8;14;4;5,8;5,4
557374;29106;6,8;14;6;5,1;4,9
557374;29106;6,8;14;8;4,3;4,1
557374;29106;6,8;14;10;3,5;3,3
557374;24927;3,9;9;0,1;5;4,2
557374;24927;3,9;9;0,7;4,2;3,8
557374;24927;3,9;9;1,3;3,9;3,5
557374;24927;3,9;9;2;3;2,6
557374;24927;3,9;9;4;2,6;2,4
557374;24927;3,9;9;6;2;1,8
557374;30371;3,9;11,1;0,1;4,7;4,1
557374;30371;3,9;11,1;0,7;4,1;3,7
557374;30371;3,9;11,1;1,3;3,9;3,7
557374;30371;3,9;11,1;2;3,7;3,5
557374;30371;3,9;11,1;4;3,2;3
557374;30371;3,9;11,1;6;2,5;2,3
557374;30371;3,9;11,1;8;2;1,8
557374;30371;3,9;11,1;10;1,3;1,1
557374;30380;9,3;19,6;0,1;11,2;10,2
557374;30380;9,3;19,6;0,7;9,8;9,2
557374;30380;9,3;19,6;1,3;9,3;8,7
557374;30380;9,3;19,6;2;9;8,4
557374;30380;9,3;19,6;4;8,5;7,9
557374;30380;9,3;19,6;6;8;7,4
557374;30380;9,3;19,6;8;7,4;6,8
557374;30380;9,3;19,6;10;6,4;5,8
557374;30380;9,3;19,6;12;6;5,6
557374;30380;9,3;19,6;14;4,3;3,9
557374;30380;9,3;19,6;16;3,4;3
557374;30380;9,3;19,6;18;2;1,8
557374;30549;11,2;23;0,1;14,8;13,4
557374;30549;11,2;23;0,7;11,5;10,7
557374;30549;11,2;23;1,3;11,2;10,4
557374;30549;11,2;23;2;11;10,2
557374;30549;11,2;23;4;10,3;9,5
557374;30549;11,2;23;6;9,8;9
557374;30549;11,2;23;8;8,9;8,1
557374;30549;11,2;23;10;8,1;7,5
557374;30549;11,2;23;12;7,3;6,7
557374;30549;11,2;23;14;6,3;5,7
557374;30549;11,2;23;16;5,2;4,8
557374;30549;11,2;23;18;4,3;3,9
557374;30549;11,2;23;20;3;2,6
557374;30496;5,3;10,3;0,1;6,4;5,6
557374;30496;5,3;10,3;0,7;5,4;5
557374;30496;5,3;10,3;1,3;5,3;4,9
557374;30496;5,3;10,3;2;4,9;4,5
557374;30496;5,3;10,3;4;4;3,8
557374;30496;5,3;10,3;6;3,1;2,9
557374;30452;17,3;26,7;0,1;21,4;19,2
557374;30452;17,3;26,7;0,7;19,3;18,1
557374;30452;17,3;26,7;1,3;17,3;16,5
557374;30452;17,3;26,7;2;17;16,2
557374;30452;17,3;26,7;4;15,9;15,1
557374;30452;17,3;26,7;6;15,2;14,4
557374;30452;17,3;26,7;8;14,1;13,3
557374;30452;17,3;26,7;10;13,1;12,3
557374;30452;17,3;26,7;12;12,3;11,5
557374;30452;17,3;26,7;14;10,7;9,9
557374;30452;17,3;26,7;16;9,8;9
557374;30452;17,3;26,7;18;8,4;7,6
557374;30452;17,3;26,7;20;7;6,4
557374;30452;17,3;26,7;22;5,7;5,1
557374;30452;17,3;26,7;24;3,8;3,4
557374;29895;26,7;29,2;0,1;33,4;31,6
557374;29895;26,7;29,2;0,7;28,4;26,8
557374;29895;26,7;29,2;1,3;26,7;25,1
557374;29895;26,7;29,2;2;25,2;23,6
557374;29895;26,7;29,2;4;24,3;22,7
557374;29895;26,7;29,2;6;21,9;20,5
557374;29895;26,7;29,2;8;21,5;20,1
557374;29895;26,7;29,2;10;19,7;18,5
557374;29895;26,7;29,2;12;18,4;17,4
557374;29895;26,7;29,2;14;16,9;15,9
557374;29895;26,7;29,2;16;15;14
557374;29895;26,7;29,2;18;13,7;12,9
557374;29895;26,7;29,2;20;11,5;10,7
557374;29895;26,7;29,2;22;9,3;8,5
557374;29895;26,7;29,2;24;7,4;6,8
557374;29895;26,7;29,2;26;5;4,4
557374;28666;17,5;26,4;0,1;19,7;18,1
557374;28666;17,5;26,4;0,7;18,2;17
557374;28666;17,5;26,4;1,3;17,5;16,5
557374;28666;17,5;26,4;2;15,5;14,5
557374;28666;17,5;26,4;4;14,8;13,8
557374;28666;17,5;26,4;6;13,5;12,5
557374;28666;17,5;26,4;8;12,6;11,8
557374;28666;17,5;26,4;10;12;11,2
557374;28666;17,5;26,4;12;10,9;10,1
557374;28666;17,5;26,4;14;9,9;9,3
557374;28666;17,5;26,4;16;8,8;8,2
557374;28666;17,5;26,4;18;8;7,4
557374;28666;17,5;26,4;20;6,8;6,2
557374;28666;17,5;26,4;22;6;5,4
557374;28666;17,5;26,4;24;3;2,6
557161;12078;24,8;29,4;0,1;30;27,2
557161;12078;24,8;29,4;0,7;26,1;24,5
557161;12078;24,8;29,4;1,3;24,8;23,6
557161;12078;24,8;29,4;2;23,5;22,3
557161;12078;24,8;29,4;4;22,3;21,1
557161;12078;24,8;29,4;6;21;19,8
557161;12078;24,8;29,4;8;20,9;19,7
557161;12078;24,8;29,4;10;20;18,8
557161;12078;24,8;29,4;12;18;16,8
557161;12078;24,8;29,4;14;16;15
557161;12078;24,8;29,4;16;14,8;13,8
557161;12078;24,8;29,4;18;13,6;12,6
557161;12078;24,8;29,4;20;12;11
557161;12078;24,8;29,4;22;10;9,2
557161;12078;24,8;29,4;24;7,6;6,8
557161;12078;24,8;29,4;26;4,7;4,1
557161;18154;7,6;13,9;0,1;10;8,8
557161;18154;7,6;13,9;0,7;8,1;7,1
557161;18154;7,6;13,9;1,3;7,6;7
557161;18154;7,6;13,9;2;7,2;6,6
557161;18154;7,6;13,9;4;6,5;5,9
557161;18154;7,6;13,9;6;5,6;5,2
557161;18154;7,6;13,9;8;4,9;4,5
557161;18154;7,6;13,9;10;2,9;2,7
557161;18178;7,1;15,7;0,1;9,7;8,1
557161;18178;7,1;15,7;0,7;7,5;6,9
557161;18178;7,1;15,7;1,3;7,1;6,7
557161;18178;7,1;15,7;2;6,7;6,3
557161;18178;7,1;15,7;4;6,2;5,8
557161;18178;7,1;15,7;6;5,6;5,2
557161;18178;7,1;15,7;8;5;4,6
557161;18178;7,1;15,7;10;4;3,6
557161;18178;7,1;15,7;12;2,5;2,3
557161;18178;7,1;15,7;14;1,5;1,3
557161;14573;23,8;31,3;0,1;30,5;28,5
557161;14573;23,8;31,3;0,7;25,5;23,9
557161;14573;23,8;31,3;1,3;23,8;22,4
557161;14573;23,8;31,3;2;23,5;22,5
557161;14573;23,8;31,3;4;22,4;21,4
557161;14573;23,8;31,3;6;20,6;19,8
557161;14573;23,8;31,3;8;19,3;18,5
557161;14573;23,8;31,3;10;18,3;17,5
557161;14573;23,8;31,3;12;16,3;15,5
557161;14573;23,8;31,3;14;15,7;14,9
557161;14573;23,8;31,3;16;13,5;12,7
557161;14573;23,8;31,3;18;12,6;11,8
557161;14573;23,8;31,3;20;11,6;10,8
557161;14573;23,8;31,3;22;10,3;9,7
557161;14573;23,8;31,3;24;9;8,4
557161;14573;23,8;31,3;26;6,8;6,2
557161;14573;23,8;31,3;28;5;4,6
557161;14573;23,8;31,3;30;2;1,8
557161;30637;15,8;21,3;0,1;18,2;16,4
557161;30637;15,8;21,3;0,7;17,2;16
557161;30637;15,8;21,3;1,3;15,8;15
557161;30637;15,8;21,3;2;13,6;12,8
557161;30637;15,8;21,3;4;12;11,2
557161;30637;15,8;21,3;6;11,1;10,5
557161;30637;15,8;21,3;8;10,2;9,6
557161;30637;15,8;21,3;10;8,7;8,1
557161;30637;15,8;21,3;12;7,8;7,2
557161;30637;15,8;21,3;14;6,9;6,5
557161;30637;15,8;21,3;16;5,9;5,5
557161;30637;15,8;21,3;18;4;3,6
557161;8676;15,5;24;0,1;18,7;17,7
557161;8676;15,5;24;0,7;16,1;15,3
557161;8676;15,5;24;1,3;15,5;14,7
557161;8676;15,5;24;2;14,5;13,7
557161;8676;15,5;24;4;14;13,2
557161;8676;15,5;24;6;13,5;12,7
557161;8676;15,5;24;8;12,1;11,3
557161;8676;15,5;24;10;11,3;10,5
557161;8676;15,5;24;12;10,2;9,6
557161;8676;15,5;24;14;9,3;8,7
557161;8676;15,5;24;16;8;7,4
557161;8676;15,5;24;18;6,9;6,3
557161;8676;15,5;24;20;5,4;4,8
557161;8676;15,5;24;22;3,2;2,8
557161;8677;19,7;25,8;0,1;24,4;22,4
557161;8677;19,7;25,8;0,7;21,6;19,8
557161;8677;19,7;25,8;1,3;19,7;18,7
557161;8677;19,7;25,8;2;19;18
557161;8677;19,7;25,8;4;17;16
557161;8677;19,7;25,8;6;15,6;14,8
