"";"idamostra";"idade1";"hdom1";"licl4";"lscl4";"lscl3";"lscl2";"lscl1";"is";"nmudou";"nis"
"224";58;48,06;21,2904869177286;14,4167935394752;17,3443000235311;20,5210838431511;23,9441321019778;27,6107139346427;2;0;2
"225";58;60,28;24,3746228731005;18,6885583657554;21,3559961612741;24,1121225788214;26,9518495810214;29,8707688087598;2;0;2
"226";58;71,22;27,4289123514849;22,0031295198381;24,3428220262407;26,6868561676044;29,0348636842437;31,3865344512485;2;0;2
"227";59;30,58;19,4201076931804;7,66608686753768;10,4529894281533;13,8597689804641;17,9528213709229;22,7992851552256;1;1;1
"228";59;42,71;20,7532503319541;12,3938674758983;15,3642842600725;18,6809367153964;22,3491084220966;26,3737156906598;2;1;2
"229";59;53,02;23,0613778856518;16,2166587354017;19,05989059606;22,077445335271;25,2635929782996;28,6132449847285;2;1;2
"230";59;64,55;25,359556613687;20,0426530553486;22,5879364329488;25,1833163777475;27,8253248628792;30,5109934887511;2;1;2
"231";60;30,42;16,7339247643081;7,6042221773818;10,3853036293972;13,7901616129009;17,886617875843;22,7433489205114;2;0;2
"232";60;42,54;21,6486446415782;12,3284821199795;15,2992633472875;18,6196351520126;22,2952713839555;26,3314563405834;2;0;2
"233";60;52,86;24,3746228731005;16,1599160260053;19,006402213779;22,0294111711573;25,2232488312173;28,5828554604332;2;0;2
"234";60;64,39;27,0807034532977;19,9932972204283;22,5433291772593;25,1447629014928;27,7940613667807;30,4881958149726;2;0;2
"235";61;30,39;19,3803123905305;7,59262869104043;10,3726071393505;13,7770933242843;17,874178731182;22,7328311808335;1;1;1
"236";61;42,51;24,0960557545507;12,3169376109399;15,2877760924357;18,608798909206;22,2857497364403;26,3239787721889;1;1;1
"237";61;52,83;24,4343158270754;16,1492664821123;18,9963592995692;22,020388945605;25,2156684050882;28,5771436317117;2;1;2
"238";61;64,36;25,9465373277739;19,9840309228411;22,5349519676594;25,1375206739405;27,7881871305135;30,4839113006438;2;1;2
"239";62;30,35;19,6190842064302;7,57717377766048;10,3556758674002;13,7596606435603;17,8575804170094;22,7187928943095;1;0;1
"240";62;42,48;25,5883796039242;12,3053913426007;15,2762849518048;18,5979571680604;22,2762217802131;26,3164951776896;1;0;1
"241";62;64,32;29,0505709344707;19,9716699279928;22,5237757936416;25,1278577551942;27,7803487480276;30,4781937166936;1;0;1
"242";63;30,55;17,1716730934577;7,6544830840425;10,4403020717238;13,8467291761367;17,9404259771849;22,7888173846155;2;0;2
"243";63;42,67;20,3950926081045;12,3784878457214;15,3489964818499;18,6665286905173;22,3364590570034;26,3637896480563;2;0;2
"244";63;52,99;24,2552369651506;16,2060265254698;19,0498709967822;22,0684497465946;25,2560393159132;28,6075563712945;2;0;2
"245";63;64,52;26,3444903542735;20,0334071023982;22,5795817025079;25,1760967963901;27,8194713842651;30,5067257232692;2;0;2
"246";64;29,76;13,8089700195361;7,34964068445312;10,1056057275481;13,5014310448605;17,6110495459462;22,5097676877939;2;0;2
"247";64;41,92;18,5247133835563;12,0895459681461;15,0610739790506;18,3945676063348;22,0972033338741;26,1756876495608;2;0;2
"248";64;54,47;23,1608661422767;16,7266154185923;19,5389537548045;22,5063188698688;25,6227780693758;28,8830910636461;2;0;2
"249";64;66,56;27,4786564797973;20,6534189486507;23,1381579791825;25,6574701969383;28,2087878291604;30,7899244894034;2;0;2
"250";65;41,92;18,2461462650066;12,0895459681461;15,0610739790506;18,3945676063348;22,0972033338741;26,1756876495608;3;1;3
"251";65;54,47;23,857283938651;16,7266154185923;19,5389537548045;22,5063188698688;25,6227780693758;28,8830910636461;2;1;2
"252";65;66,56;27,2597823152225;20,6534189486507;23,1381579791825;25,6574701969383;28,2087878291604;30,7899244894034;2;1;2
"253";66;28,35;16,0574046192588;6,80958480608335;9,50578375070853;12,8760755402054;17,0087487206145;21,9949253195191;2;0;2
"254";66;40,51;19,7782654170301;11,5436513390271;14,5133400605969;17,873938881046;21,6365364793987;25,8115786717896;2;0;2
"255";66;53,06;23,5389215174513;16,2308299458942;19,073243260027;22,0894316936466;25,2736567389386;28,6208230511916;2;0;2
"256";66;65,14;27,2796799665475;20,2237140513973;22,7513914036164;25,3244423805405;27,9396572197266;30,5942928763181;2;0;2
"257";67;40,51;20,3353996541295;11,5436513390271;14,5133400605969;17,873938881046;21,6365364793987;25,8115786717896;2;0;2
"258";67;53,06;23,9965674979258;16,2308299458942;19,073243260027;22,0894316936466;25,2736567389386;28,6208230511916;2;0;2
"259";67;65,14;27,2000893612476;20,2237140513973;22,7513914036164;25,3244423805405;27,9396572197266;30,5942928763181;2;0;2
"260";68;25,1;15,2416009149347;5,59166794733661;8,11660977533557;11,3921414118529;15,5471933357115;20,7194357593022;2;1;2
"261";68;37,25;19,5394936011303;10,2716809520545;13,216523879388;16,6232034665042;20,5149287356144;24,9140099429747;2;1;2
"262";68;49,8;24,4144181757504;15,0574664932329;17,9595902723373;21,0830847451265;24,4235628387096;27,9770780580329;2;1;2
"263";68;61,89;28,9311850265209;19,2080783251972;21,8306757722349;24,526469346369;27,290918340705;30,120107336909;1;1;1
"264";69;25,3;12,7344968479872;5,66527958382705;8,20216670456528;11,4851018176353;15,6401825081277;20,8017507850533;2;0;2
"265";69;37,45;18,1665556597067;10,349981884946;13,2972390038181;16,7018319401794;20,5860861678344;24,9714344009828;2;0;2
"266";69;50;23,4792285634764;15,1304901032822;18,0293876249364;21,1465611369211;24,4774979212047;28,0181418656306;2;0;2
"267";69;62,09;26,7225457294481;19,2718620606983;21,888777624513;24,5770463482506;27,3322017154685;30,1503945029564;2;0;2
"268";70;37,45;18,6639969428312;10,349981884946;13,2972390038181;16,7018319401794;20,5860861678344;24,9714344009828;2;0;2
"269";70;50;23,6384097740762;15,1304901032822;18,0293876249364;21,1465611369211;24,4774979212047;28,0181418656306;2;0;2
"270";70;62,09;27,2796799665475;19,2718620606983;21,888777624513;24,5770463482506;27,3322017154685;30,1503945029564;2;0;2
"271";71;25,07;13,3513240390616;5,58064356115599;8,10377724802764;11,3781794865735;15,5332096727154;20,7070430164;2;0;2
"272";71;37,22;18,4053274756065;10,2599339677315;13,2044042059666;16,611387796859;20,5042280191023;24,9053686339153;2;0;2
"273";71;49,77;23,5389215174513;15,0465017117396;17,9491041381867;21,0735434615365;24,4154519963797;27,9709001909561;2;0;2
"274";71;61,86;27,1801917099226;19,1984963524907;21,821944063859;24,5188658777761;27,2847100660807;30,1155513660696;2;0;2
"275";72;26,68;13,4906075983364;6,17833191175923;8,79254157328599;12,1207679542136;16,2707849226512;21,3557086455237;2;0;2
"276";72;38,83;19,1017452719808;10,8894924396218;13,8501525257704;17,2376074877532;21,0686079814146;25,359093895033;2;0;2
"277";72;51,38;24,1955440111756;15,6307267670362;18,5057483680891;21,5783198017244;24,8432228498024;28,2957937119831;2;0;2
"278";72;63,47;26,2450020976486;19,7073984855706;22,2845054354433;24,9207248090769;27,6121326753388;30,3553605351666;2;0;2
"279";73;38,83;19,877753673655;10,8894924396218;13,8501525257704;17,2376074877532;21,0686079814146;25,359093895033;2;1;2
"280";73;51,38;26,6628527754731;15,6307267670362;18,5057483680891;21,5783198017244;24,8432228498024;28,2957937119831;1;1;1
"281";73;63,47;30,1051464546947;19,7073984855706;22,2845054354433;24,9207248090769;27,6121326753388;30,3553605351666;1;1;1
"282";74;26,77;14,8436478884351;6,21208143646958;8,83102871842336;12,1618680700503;16,311250313558;21,3910077356793;2;0;2
"283";74;38,93;20,1364231408797;10,9285227922896;13,8899389438326;17,2759731082577;21,1030057789699;25,3866149380361;2;0;2
"284";74;51,48;23,5986144714262;15,666724580801;18,5399104316429;21,6091864937296;24,8692937404206;28,3155337768615;2;0;2
"285";74;63,57;26,1853091436736;19,7386476978945;22,3128313607734;24,9452721722677;27,6320873811119;30,3699447581413;2;0;2
"286";75;30,72;15,838530454684;7,7202626489044;10,5121739351984;13,9205506493295;18,0105583856182;22,8480115403072;2;0;2
"287";75;44,42;20,9721244965289;13,048171086721;16,0112667558243;19,2877803663474;22,8795527581677;26,7882815928563;2;0;2
"288";75;56,27;24,1557487085257;17,3486605370341;20,1194162320836;23,0228139527573;26,0529380863962;29,2045964971723;2;0;2
"289";75;63,86;27,2796799665475;19,8290316463858;22,394710136652;25,0161892804463;27,6897070025962;30,4120372061172;2;0;2
"290";76;44,42;23,1409684909517;13,048171086721;16,0112667558243;19,2877803663474;22,8795527581677;26,7882815928563;1;0;1
"291";76;56,27;26,5036715648733;17,3486605370341;20,1194162320836;23,0228139527573;26,0529380863962;29,2045964971723;1;0;1
"292";76;63,86;29,2495474477205;19,8290316463858;22,394710136652;25,0161892804463;27,6897070025962;30,4120372061172;1;0;1
"293";77;30,75;16,6344365076832;7,73187697793148;10,5248513123677;13,9335601174122;18,0229074602866;22,858426578431;2;1;2
"294";77;44,45;23,0414802343268;13,0595914062384;16,0225013190073;19,2982686305803;22,8886811777128;26,7953874911145;1;1;1
"295";77;56,31;26,2052067949986;17,3623420464188;20,1321362889071;23,0340944005663;26,0623040927261;29,2115768582743;1;1;1
"296";77;63,9;28,2546648814715;19,8414705107916;22,4059726994852;25,0259394801409;27,6976255644113;30,4178196010855;1;1;1
"297";78;30,75;18,2262486136816;7,73187697793148;10,5248513123677;13,9335601174122;18,0229074602866;22,858426578431;1;0;1
"298";78;44,45;24,0164651492508;13,0595914062384;16,0225013190073;19,2982686305803;22,8886811777128;26,7953874911145;1;0;1
"299";78;56,31;27,1204987559477;17,3623420464188;20,1321362889071;23,0340944005663;26,0623040927261;29,2115768582743;1;0;1
"300";78;63,9;29,6077051715702;19,8414705107916;22,4059726994852;25,0259394801409;27,6976255644113;30,4178196010855;1;0;1
"301";79;44,45;20,6935573779792;13,0595914062384;16,0225013190073;19,2982686305803;22,8886811777128;26,7953874911145;2;0;2
"302";79;56,31;23,837386287326;17,3623420464188;20,1321362889071;23,0340944005663;26,0623040927261;29,2115768582743;2;0;2
"303";79;63,9;26,4041833082484;19,8414705107916;22,4059726994852;25,0259394801409;27,6976255644113;30,4178196010855;2;0;2
"304";80;30,78;18,5645086862063;7,74349312593627;10,5375268993958;13,9465642245557;18,0352483787425;22,8688323489877;1;1;1
"305";80;44,48;22,802708418427;13,0710095924077;16,0337318365847;19,3087514646112;22,897803551406;26,8024877343995;2;1;2
"306";80;56,34;26,5036715648733;17,3725990865809;20,1416712238901;23,042549155467;26,0693231630608;29,2168075278727;1;1;1
"307";80;63,93;29,0505709344707;19,8507952198729;22,4144146842179;25,0332471325993;27,7035598887544;30,4221526772805;1;1;1
"308";81;44,48;20,6736597266542;13,0710095924077;16,0337318365847;19,3087514646112;22,897803551406;26,8024877343995;2;1;2
"309";81;56,34;22,5838342538523;17,3725990865809;20,1416712238901;23,042549155467;26,0693231630608;29,2168075278727;3;1;3
"310";81;63,93;25,5087889986243;19,8507952198729;22,4144146842179;25,0332471325993;27,7035598887544;30,4221526772805;2;1;2
"311";82;25,39;13,1921428284617;5,69846962984491;8,24067044874553;11,5268661383956;15,6818944644047;20,8386213547048;2;1;2
"312";82;37,12;20,1762184435297;10,2207741079852;13,163982051824;16,5719619165325;20,4685077800292;24,8765119880263;2;1;2
"313";82;50,13;24,5934970376752;15,1778852302802;18,0746530416931;21,1876976903951;24,5124281083686;28,0447200022633;1;1;1
"314";82;62,12;26,782238683423;19,281415199355;21,8974764802506;24,5846160023553;27,3383784833862;30,1549247127907;2;1;2
"315";83;37,12;19,6588795090802;10,2207741079852;13,163982051824;16,5719619165325;20,4685077800292;24,8765119880263;2;0;2
"316";83;50,13;23,3399450042015;15,1778852302802;18,0746530416931;21,1876976903951;24,5124281083686;28,0447200022633;2;0;2
"317";83;62,12;26,3245927029485;19,281415199355;21,8974764802506;24,5846160023553;27,3383784833862;30,1549247127907;2;0;2
"318";84;25,3;13,948253578811;5,66527958382705;8,20216670456528;11,4851018176353;15,6401825081277;20,8017507850533;2;1;2
"319";84;37,02;20,7930456346041;10,1816095032163;13,1235242788894;16,5324740155481;20,4327086642125;24,8475746852436;1;1;1
"320";84;50,03;25,4888913472993;15,141432365674;18,0398406870877;21,1560627891448;24,4855676428118;28,0242831890534;1;1;1
"321";84;62,02;29,0107756318208;19,2495567684792;21,8684636386474;24,5593666921846;27,3177733058672;30,1398109774519;1;1;1
"322";85;26,02;13,4906075983364;5,93188410797276;8,51021655232531;11,818023096618;15,9715789574259;21,0937830629188;2;1;2
"323";85;37,75;19,1614382259557;10,4673889746352;13,4180396757286;16,8193094570872;20,6922354191348;25,0569740023043;2;1;2
"324";85;50,76;25,0511430181498;15,4067758021959;18,2928659086756;21,3856825746506;24,680290844043;28,172269010711;1;1;1
"325";85;62,75;28,811799118571;19,4811602745627;22,0791645604291;24,7425649737037;27,4671481792971;30,2492899636721;1;1;1
"326";86;37,75;20,5144785160543;10,4673889746352;13,4180396757286;16,8193094570872;20,6922354191348;25,0569740023043;2;0;2
"327";86;50,76;24,4542134784004;15,4067758021959;18,2928659086756;21,3856825746506;24,680290844043;28,172269010711;2;0;2
"328";86;62,75;27,3592705718474;19,4811602745627;22,0791645604291;24,7425649737037;27,4671481792971;30,2492899636721;2;0;2
"329";87;37,75;18,1068627057318;10,4673889746352;13,4180396757286;16,8193094570872;20,6922354191348;25,0569740023043;2;0;2
"330";87;50,76;23,2802520502266;15,4067758021959;18,2928659086756;21,3856825746506;24,680290844043;28,172269010711;2;0;2
"331";87;62,75;25,8868443737989;19,4811602745627;22,0791645604291;24,7425649737037;27,4671481792971;30,2492899636721;2;0;2
"332";88;29,37;15,3410891715596;7,19970788614706;9,93998412516781;13,3296145626143;17,4463215421827;22,3695537291911;2;0;2
"333";88;41,33;18,9823593640309;11,8615220143512;14,8328909459975;18,1782030116027;21,9061850601458;26,0250193803032;2;0;2
"334";88;53,35;24,2552369651506;16,3333973937057;19,1698175403963;22,1760679571433;25,3463534815161;28,6755340944414;2;0;2
"335";88;66;27,797018900997;20,4849833333649;22,986745247731;25,5272456117352;28,1036604947159;30,7135819684146;2;0;2
"336";89;41,33;18,0869650544068;11,8615220143512;14,8328909459975;18,1782030116027;21,9061850601458;26,0250193803032;3;1;3
"337";89;53,35;21,5889516876033;16,3333973937057;19,1698175403963;22,1760679571433;25,3463534815161;28,6755340944414;3;1;3
"338";89;66;26,1256161896987;20,4849833333649;22,986745247731;25,5272456117352;28,1036604947159;30,7135819684146;2;1;2
"339";90;24,8;9,98862096513994;5,48163203733878;7,98829982872899;11,2523138716913;15,4069409768868;20,5949700333622;3;0;3
"340";90;37,29;15,9380187113089;10,2873428732855;13,232678423504;16,6389490093234;20,5291853470252;24,925520450513;3;0;3
"341";90;49,51;20,812943285929;14,9513515948656;17,8580438640848;20,9906353261598;24,3449323319763;27,9171577484765;3;0;3
"342";90;62,52;24,6133946890002;19,4084303411391;22,0130523789556;24,6851248809649;27,4203448842925;30,215008669562;3;0;3
"343";91;37,29;18,7236898968061;10,2873428732855;13,232678423504;16,6389490093234;20,5291853470252;24,925520450513;2;0;2
"344";91;49,51;23,0613778856518;14,9513515948656;17,8580438640848;20,9906353261598;24,3449323319763;27,9171577484765;2;0;2
"345";91;62,52;25,3496077880245;19,4084303411391;22,0130523789556;24,6851248809649;27,4203448842925;30,215008669562;2;0;2
"346";92;37,29;19,6190842064302;10,2873428732855;13,232678423504;16,6389490093234;20,5291853470252;24,925520450513;2;1;2
"347";92;49,51;24,6929852943001;14,9513515948656;17,8580438640848;20,9906353261598;24,3449323319763;27,9171577484765;1;1;1
"348";92;62,52;27,4587588284723;19,4084303411391;22,0130523789556;24,6851248809649;27,4203448842925;30,215008669562;1;1;1
"349";93;24,05;11,6202283737883;5,20864790230522;7,6677440307796;10,9007495679867;15,0522385692902;20,2784848858959;2;1;2
"350";93;36,53;16,1568928758837;9,98964521445609;12,9247724666479;16,3380869404566;20,2561470839742;24,7046062641052;3;1;3
"351";93;48,75;22,7032201618021;14,6719845002875;17,5900172484433;20,7460491959702;24,1364595424401;27,7579764072697;2;1;2
"352";93;61,76;26,1853091436736;19,166529312293;21,7928073932299;24,4934890544722;27,2639860365842;30,1003404258999;2;1;2
"353";94;36,53;19,3604147392055;9,98964521445609;12,9247724666479;16,3380869404566;20,2561470839742;24,7046062641052;2;1;2
"354";94;48,75;24,9516547615249;14,6719845002875;17,5900172484433;20,7460491959702;24,1364595424401;27,7579764072697;1;1;1
"355";94;61,76;27,757223598347;19,166529312293;21,7928073932299;24,4934890544722;27,2639860365842;30,1003404258999;1;1;1
"356";95;24,44;10,9835035313889;5,35021449949189;7,83438580502127;11,0839152796255;15,2374131502516;20,4440160033834;3;1;3
"357";95;36,93;16,5548459023833;10,1463575703713;13,0870819804756;16,4968818799373;20,4004218777346;24,8214619102065;2;1;2
"358";95;49,15;21,9073141088029;14,819247358991;17,7314270814121;20,8751955898407;24,2466184143301;27,8421463927216;2;1;2
"359";95;62,16;25,8868443737989;19,294146861434;21,9090682941063;24,5947020274032;27,3466078000566;30,1609597849319;2;1;2
"360";96;24,05;10,9835035313889;5,20864790230522;7,6677440307796;10,9007495679867;15,0522385692902;20,2784848858959;2;1;2
"361";96;36,53;16,1966881785337;9,98964521445609;12,9247724666479;16,3380869404566;20,2561470839742;24,7046062641052;3;1;3
"362";96;48,75;20,7731479832791;14,6719845002875;17,5900172484433;20,7460491959702;24,1364595424401;27,7579764072697;2;1;2
"363";96;61,76;25,4689936959744;19,166529312293;21,7928073932299;24,4934890544722;27,2639860365842;30,1003404258999;2;1;2
