"idarvore";"dap";"ht";"hi";"dicc";"vcc"
46420;13,1;22,4;14;6,95;0,127762643465363
46420;13,1;22,4;16;5,55;0,133975535636919
46420;13,1;22,4;18;4,8;0,138204315698191
46420;13,1;22,4;20;3,05;0,14074448970816
46420;13,1;22,4;21,2;3;0,141606974701295
46420;13,1;22,4;22,4;0;0,141889718040118
46421;17,8;23,8;0,1;22,7;0,00404707819617071
46421;17,8;23,8;0,7;18,75;0,0244718090392653
46421;17,8;23,8;1,3;17,85;0,0402626710833609
46421;17,8;23,8;2;17;0,0569655669272247
46421;17,8;23,8;4;15,1;0,0975714373730362
46421;17,8;23,8;6;13,7;0,130220439025468
46421;17,8;23,8;8;12,75;0,157729206048005
46421;17,8;23,8;10;11,85;0,181525592301702
46421;17,8;23,8;12;10,7;0,201546373234407
46421;17,8;23,8;14;9,5;0,217626615231807
46421;17,8;23,8;16;8,2;0,229995850907153
46421;17,8;23,8;18;6,75;0,238855338539817
46421;17,8;23,8;20;5,2;0,244557525555624
46421;17,8;23,8;21,8;3;0,247105043038419
46421;17,8;23,8;23,8;0;0,247576281936458
46422;13,7;23,2;0,1;19,25;0,00291039106923967
46422;13,7;23,2;0,7;14,9;0,0168725516646347
46422;13,7;23,2;1,3;13,75;0,0265582192603306
46422;13,7;23,2;2;13,2;0,0365450183293502
46422;13,7;23,2;4;13,1;0,0637080138104509
46422;13,7;23,2;6;11,45;0,0874829979641959
46422;13,7;23,2;8;11,05;0,107369672160501
46422;13,7;23,2;10;10;0,124813561719099
46422;13,7;23,2;12;8,4;0,138209312794006
46422;13,7;23,2;14;7,7;0,148407707945722
46422;13,7;23,2;16;6,35;0,156231255400865
46422;13,7;23,2;18;5,15;0,161481249424095
46422;13,7;23,2;20;4,1;0,164884576015637
46422;13,7;23,2;20,8;3;0,165695421079529
46422;13,7;23,2;23,2;0;0,166260907757175
46423;14,8;23;0,1;19,85;0,00309464547837271
46423;14,8;23;0,7;15,7;0,018186365712366
46423;14,8;23;1,3;14,8;0,0291551579225584
46423;14,8;23;2;14,05;0,0406027190356808
46423;14,8;23;4;13,1;0,0695848930127509
46423;14,8;23;6;11,75;0,0939065142882206
46423;14,8;23;8;11,1;0,114426808452847
46423;14,8;23;10;10;0,131957680858041
46423;14,8;23;12;8,7;0,145756341190771
46423;14,8;23;14;7,7;0,15635764560031
46423;14,8;23;16;6,6;0,164435465710852
46423;14,8;23;18;5,45;0,170189489005443
46423;14,8;23;20;4,15;0,173874969887185
46423;14,8;23;20,8571428571429;3;0,174757617173172
46423;14,8;23;23;0;0,175262515992499
46424;14,7;23;0,1;20,85;0,00341430253087547
46424;14,7;23;0,7;15,9;0,0196139054141572
46424;14,7;23;1,3;14,75;0,0306967963425371
46424;14,7;23;2;14,2;0,0422202269182438
46424;14,7;23;4;13,15;0,0716382968759995
46424;14,7;23;6;11,85;0,0962483556269768
46424;14,7;23;8;10,95;0,116694233315621
46424;14,7;23;10;10,05;0,134044071444152
46424;14,7;23;12;9,3;0,148769697959232
46424;14,7;23;14;7,9;0,16046427661222
46424;14,7;23;16;6,75;0,168944416931963
46424;14,7;23;18;5,5;0,17489871675822
46424;14,7;23;20;3,85;0,178438702630193
46424;14,7;23;20,2727272727273;3;0,178693841008568
46424;14,7;23;23;0;0,179336439505894
46425;16,1;22,7;0,1;21,05;0,00348011889696818
46425;16,1;22,7;0,7;17,3;0,0209723300775694
46425;16,1;22,7;1,3;16,1;0,0341316763052936
46425;16,1;22,7;2;15,7;0,0480328310983468
46425;16,1;22,7;4;14,9;0,0848287350535172
46425;16,1;22,7;6;12,95;0,11543668322882
46425;16,1;22,7;8;11,6;0,139176324465212
46425;16,1;22,7;10;10,4;0,158239508687195
46425;16,1;22,7;12;9,5;0,173822593647164
46425;16,1;22,7;14;8,2;0,18619182932251
46425;16,1;22,7;16;6,45;0,194740299282469
46425;16,1;22,7;18;5,5;0,20038358143602
46425;16,1;22,7;20;3,75;0,203863877047575
46425;16,1;22,7;20,6;3;0,204407274401876
46425;16,1;22,7;22,7;0;0,204902075244816
46434;18,2;30,2;0,1;23,25;0,00424556794701533
46434;18,2;30,2;0,7;18,7;0,0252216483008149
46434;18,2;30,2;1,3;18,2;0,0412656834428817
46434;18,2;30,2;2;17,65;0,058934540487908
46434;18,2;30,2;4;16,65;0,105174464658851
46434;18,2;30,2;6;15,6;0,146060918598536
46434;18,2;30,2;8;14,9;0,182610992928563
46434;18,2;30,2;10;14,05;0,215551573649157
46434;18,2;30,2;12;13,05;0,244431056816362
46434;18,2;30,2;14;12,4;0,269882866048961
46434;18,2;30,2;16;11,45;0,292255914481042
46434;18,2;30,2;18;10,2;0,31072396324471
46434;18,2;30,2;20;9;0,325256970860216
46434;18,2;30,2;22;8,05;0,336708272432092
46434;18,2;30,2;24;6,7;0,345323501235939
46434;18,2;30,2;26;5,3;0,351055337032414
46434;18,2;30,2;28;3,1;0,354016288108422
46434;18,2;30,2;29,6;3;0,355185588894088
46434;18,2;30,2;30,2;0;0,3553269605635
46436;15,5;23,4;0,1;21,05;0,00348011889696818
46436;15,5;23,4;0,7;17,25;0,0209316268177513
46436;15,5;23,4;1,3;15,5;0,033603535310317
46436;15,5;23,4;2;15,1;0,0464755043500541
46436;15,5;23,4;4;13,15;0,0779646692646889
46436;15,5;23,4;6;11,45;0,10184273692738
46436;15,5;23,4;8;10,7;0,121131526771799
46436;15,5;23,4;10;9,55;0,137286577944262
46436;15,5;23,4;12;8,3;0,149860213491632
46436;15,5;23,4;14;7,4;0,159571661782042
46436;15,5;23,4;16;6,2;0,166891572664906
46436;15,5;23,4;18;4,95;0,17183506505487
46436;15,5;23,4;20;3,35;0,174640899993608
46436;15,5;23,4;20,5034482758621;3;0,175040706251618
46436;15,5;23,4;23,4;0;0,175723190172915
46438;20,3;30,3;0,1;25,95;0,0052888908672725
46438;20,3;30,3;0,7;22;0,0325595448016209
46438;20,3;30,3;1,3;20,3;0,0536731680087855
46438;20,3;30,3;2;19,15;0,0750818947583697
46438;20,3;30,3;4;18,35;0,130330335863481
46438;20,3;30,3;6;17,35;0,180418711035072
46438;20,3;30,3;8;16,4;0,225185031901941
46438;20,3;30,3;10;15,4;0,264935603747812
46438;20,3;30,3;12;14,45;0,299961416592226
46438;20,3;30,3;14;13,3;0,330253634705843
46438;20,3;30,3;16;12,2;0,355836409082188
46438;20,3;30,3;18;11,55;0,378003683195458
46438;20,3;30,3;20;10,75;0,397557348570483
46438;20,3;30,3;22;9,5;0,413721824520907
46438;20,3;30,3;24;8,45;0,426417982181767
46438;20,3;30,3;26;7,1;0,435985113559652
46438;20,3;30,3;28;5,3;0,442150489142322
46438;20,3;30,3;29,7705882352941;3;0,444729387901735
46438;20,3;30,3;30,3;0;0,44485412761004
46439;22,4;30,7;0,1;28,25;0,00626796821776376
46439;22,4;30,7;0,7;24,1;0,0387568860895412
46439;22,4;30,7;1,3;22,4;0,0642643407820165
46439;22,4;30,7;2;21,7;0,0910014541090149
46439;22,4;30,7;4;20,85;0,162128093533992
46439;22,4;30,7;6;18,5;0,223151370985024
46439;22,4;30,7;8;17,45;0,273947193552295
46439;22,4;30,7;10;16,25;0,318602184229502
46439;22,4;30,7;12;15,8;0,35894828423277
46439;22,4;30,7;14;14,5;0,395067960369255
46439;22,4;30,7;16;13,6;0,426107681184886
46439;22,4;30,7;18;12,65;0,453202543375312
46439;22,4;30,7;20;11,55;0,476248088984802
46439;22,4;30,7;22;10,5;0,495384511585521
46439;22,4;30,7;24;8,5;0,509718028067525
46439;22,4;30,7;26;7,4;0,519693370140836
46439;22,4;30,7;28;4,45;0,525549495196668
46439;22,4;30,7;29,7;3;0,527472316797775
46439;22,4;30,7;30,7;0;0,527707936246794
46440;22,2;31,4;0,1;27,5;0,0059395736106932
46440;22,2;31,4;0,7;23,5;0,03677037851486
46440;22,2;31,4;1,3;22,2;0,0613947315124112
46440;22,2;31,4;2;21,6;0,0877676164411341
46440;22,2;31,4;4;19,85;0,155357607936333
46440;22,2;31,4;6;18,1;0,212034491951124
46440;22,2;31,4;8;17,1;0,260730748878092
46440;22,2;31,4;10;15,7;0,303055855903581
46440;22,2;31,4;12;15,15;0,340441790229003
46440;22,2;31,4;14;14,45;0,374867755226122
46440;22,2;31,4;16;12,95;0,404438388777118
46440;22,2;31,4;18;12,2;0,429299578590841
46440;22,2;31,4;20;11,1;0,450666335626069
46440;22,2;31,4;22;10,15;0,46843459462615
46440;22,2;31,4;24;8,95;0,482817198493366
46440;22,2;31,4;26;7,5;0,493526298800831
46440;22,2;31,4;28;5,3;0,500150346910925
46440;22,2;31,4;29,65;3;0,502553606386059
46440;22,2;31,4;31,4;0;0,502965940421843
46441;19,9;31,2;0,1;23,55;0,00435583784915633
46441;19,9;31,2;0,7;20,85;0,0276662589892518
46441;19,9;31,2;1,3;19,9;0,0472399323824889
46441;19,9;31,2;2;19,15;0,0682066370457129
46441;19,9;31,2;4;17,65;0,121475874779063
46441;19,9;31,2;6;16,85;0,168242015719482
46441;19,9;31,2;8;16,3;0,21140848052751
46441;19,9;31,2;10;14,85;0,249595520979599
46441;19,9;31,2;12;14,35;0,283088432958601
46441;19,9;31,2;14;13,5;0,313575429816741
46441;19,9;31,2;16;12,3;0,339771600158699
46441;19,9;31,2;18;11,2;0,361505923534397
46441;19,9;31,2;20;10,2;0,379529240588041
46441;19,9;31,2;22;9;0,394062248203548
46441;19,9;31,2;24;7,9;0,405325643264831
46441;19,9;31,2;26;6,2;0,413246383742694
46441;19,9;31,2;28;4,5;0,417855885563674
46441;19,9;31,2;29,7882352941176;3;0,419909932760418
46441;19,9;31,2;31,2;0;0,420242571982563
46442;22,3;31,2;0,1;28,8;0,0065144065264838
46442;22,3;31,2;0,7;23,95;0,0395728166065407
46442;22,3;31,2;1,3;22,35;0,0648577287294173
46442;22,3;31,2;2;21,8;0,091652912433122
46442;22,3;31,2;4;19;0,15733104844907
46442;22,3;31,2;6;18,4;0,212274362367702
46442;22,3;31,2;8;17,25;0,262235306687281
46442;22,3;31,2;10;16,5;0,306988275785372
46442;22,3;31,2;12;15,8;0,347977420534922
46442;22,3;31,2;14;14,2;0,383420868852722
46442;22,3;31,2;16;13,35;0,413255199837078
46442;22,3;31,2;18;12,45;0,43942663013689
46442;22,3;31,2;20;10,85;0,460846401548146
46442;22,3;31,2;22;10;0,477946286711177
46442;22,3;31,2;24;7,8;0,490578630771261
46442;22,3;31,2;26;6,35;0,498523914941731
46442;22,3;31,2;28;4,05;0,502979086023603
46442;22,3;31,2;29,0823529411765;3;0,504058791358782
46442;22,3;31,2;31,2;0;0,504557750191999
46443;19;30,3;0,1;23,15;0,00420912547223369
46443;19;30,3;0,7;20,45;0,0266901661517814
46443;19;30,3;1,3;19;0,0450496925242224
46443;19;30,3;2;18;0,0638796134916762
46443;19;30,3;4;16,85;0,111625734990475
46443;19;30,3;6;15,45;0,152672606505034
46443;19;30,3;8;15,35;0,189926004890383
46443;19;30,3;10;14,8;0,225635114136953
46443;19;30,3;12;13,1;0,256316693390074
46443;19;30,3;14;12,35;0,281774000409816
46443;19;30,3;16;11,55;0,304230497396758
46443;19;30,3;18;10,35;0,323121286721875
46443;19;30,3;20;8,7;0,337479346896485
46443;19;30,3;22;8,25;0,348769641844864
46443;19;30,3;24;6,5;0,357433565334842
46443;19;30,3;26;5,5;0,363127702019473
46443;19;30,3;27,9610169491525;3;0,36615030352335
46443;19;30,3;30,3;0;0,366701413421056
46444;17,2;29,2;0,1;21,2;0,00352989350557349
46444;17,2;29,2;0,7;18,65;0,0223149486029432
46444;17,2;29,2;1,3;17,25;0,0375214744134711
46444;17,2;29,2;2;16,25;0,0529599479366043
46444;17,2;29,2;4;15,4;0,0923258710319521
46444;17,2;29,2;6;14,35;0,127125489205307
46444;17,2;29,2;8;13,95;0,158582649144783
46444;17,2;29,2;10;12,65;0,186434831514265
46444;17,2;29,2;12;12,1;0,210501983784794
46444;17,2;29,2;14;10,85;0,231246901824152
46444;17,2;29,2;16;10,6;0,249317539117141
46444;17,2;29,2;18;9;0,264503998004594
46444;17,2;29,2;20;8;0,275892271373857
46444;17,2;29,2;22;7,25;0,285047068715959
46444;17,2;29,2;24;6,05;0,292050071439892
46444;17,2;29,2;26;4,35;0,296410994742156
46444;17,2;29,2;27,3538461538462;3;0,297895506018416
46444;17,2;29,2;29,2;0;0,298330495770451
46447;21;31;0,1;28,2;0,00624580035460187
46447;21;31;0,7;23,4;0,0378847799689047
46447;21;31;1,3;21,05;0,0612267152103064
46447;21;31;2;20,4;0,0848469268384769
46447;21;31;4;18,75;0,145143710988367
46447;21;31;6;17,5;0,196808183924355
46447;21;31;8;16,55;0,242373254723399
46447;21;31;10;15,65;0,283121674935867
46447;21;31;12;14,65;0,319214254835715
46447;21;31;14;13,85;0,351136370487923
46447;21;31;16;13,1;0,379680292289817
46447;21;31;18;12,15;0,404752754209495
46447;21;31;20;10,95;0,425764118575785
46447;21;31;22;9,95;0,442956877071637
46447;21;31;24;8,35;0,45620850758356
46447;21;31;26;6;0,464511933316539
46447;21;31;28;3,65;0,468385713407956
46447;21;31;28,3913043478261;3;0,468728731787351
46447;21;31;31;0;0,469343391219575
46808;10,2;22,2;0,1;13,15;0,00135813013910095
46808;10,2;22,2;0,7;10,65;0,00810497525204222
46808;10,2;22,2;1,3;10,2;0,0132288146952768
46808;10,2;22,2;2;9,45;0,0185435942495102
46808;10,2;22,2;4;9,1;0,0320612783892846
46808;10,2;22,2;6;8,4;0,0441069300213112
46808;10,2;22,2;8;7,65;0,0542450458639864
46808;10,2;22,2;10;6,85;0,0625266767979308
46808;10,2;22,2;12;6;0,0690393947183632
46808;10,2;22,2;14;5,45;0,0741996570014253
46808;10,2;22,2;16;4,35;0,0780186555709454
46808;10,2;22,2;18;3,4;0,0804127455225217
46808;10,2;22,2;19,6615384615385;3;0,0817542539177992
46808;10,2;22,2;22,2;0;0,082352364826848
46809;12,9;25,1;0,1;16,3;0,00208672438033068
46809;12,9;25,1;0,7;13,6;0,0127049148503825
46809;12,9;25,1;1,3;12,95;0,0210143292443571
46809;12,9;25,1;2;12,15;0,0296822778999226
46809;12,9;25,1;4;11,3;0,0513052710859586
46809;12,9;25,1;6;10,6;0,0701587539983143
46809;12,9;25,1;8;9,7;0,0863732990816546
46809;12,9;25,1;10;9,15;0,100338660174565
46809;12,9;25,1;12;8,45;0,112522149184268
46809;12,9;25,1;14;7,55;0,122607054301373
46809;12,9;25,1;16;6,6;0,130505214582039
46809;12,9;25,1;18;5,5;0,136302238426076
46809;12,9;25,1;20;4,7;0,140413012413298
46809;12,9;25,1;22;3,85;0,143312113383939
46809;12,9;25,1;23,2666666666667;3;0,144497089407949
46809;12,9;25,1;25,1;0;0,144929058397818
46810;14,5;27;0,1;17,9;0,00251649425534176
46810;14,5;27;0,7;15,45;0,0156902721743184
46810;14,5;27;1,3;14,55;0,0263026899678693
46810;14,5;27;2;13,95;0,0374715819951413
46810;14,5;27;4;13;0,0660288555658134
46810;14,5;27;6;12,6;0,0917710657693281
46810;14,5;27;8;12,4;0,116316329171825
46810;14,5;27;10;10,8;0,137553495510092
46810;14,5;27;12;10,5;0,155373394439417
46810;14,5;27;14;9,3;0,170825317906098
46810;14,5;27;16;8,2;0,182899243872007
46810;14,5;27;18;7,25;0,19230851021905
46810;14,5;27;20;6;0,199264192703638
46810;14,5;27;22;5,35;0,204339631985053
46810;14,5;27;24;3,85;0,207751794305934
46810;14,5;27;24,8571428571429;3;0,208553657780828
46810;14,5;27;27;0;0,209058556600155
46813;14,2;25,3;0,1;17,2;0,00232352192659501
46813;14,2;25,3;0,7;15,15;0,0147020842051318
46813;14,2;25,3;1,3;14,2;0,0248611112739073
46813;14,2;25,3;2;13,85;0,0356769766442092
46813;14,2;25,3;4;12,95;0,063914004113756
46813;14,2;25,3;6;12,15;0,088679571701086
46813;14,2;25,3;8;11,1;0,10995070650992
46813;14,2;25,3;10;10,5;0,128286612032597
46813;14,2;25,3;12;9,65;0,144259450831152
46813;14,2;25,3;14;8,55;0,157314731802226
46813;14,2;25,3;16;7,25;0,16718443782256
46813;14,2;25,3;18;6,25;0,174380648494689
46813;14,2;25,3;20;5,45;0,179781438965291
46813;14,2;25,3;22;4,1;0,183434522172794
46813;14,2;25,3;23,1333333333333;3;0,18458321934664
46813;14,2;25,3;25,3;0;0,185093728152848
46814;13,3;25;0,1;16,65;0,00217730042352449
46814;13,3;25;0,7;13,85;0,0132289128700472
46814;13,3;25;1,3;13,3;0,0219164964796976
46814;13,3;25;2;13;0,0314246444555116
46814;13,3;25;4;12,4;0,0567741555773277
46814;13,3;25;6;11,15;0,0786147040546248
46814;13,3;25;8;10,45;0,0969557146653637
46814;13,3;25;10;9,8;0,113075422920474
46814;13,3;25;12;8,75;0,126631591570255
46814;13,3;25;14;7,6;0,13718125605055
46814;13,3;25;16;6,75;0,145296186224313
46814;13,3;25;18;5,8;0,151516736027962
46814;13,3;25;20;4,5;0,155749246730511
46814;13,3;25;22;3,6;0,158357554031154
46814;13,3;25;23;3;0,159219921214564
46814;13,3;25;25;0;0,159691160112603
46815;9,5;18,6;0,1;11,8;0,00109358840271461
46815;9,5;18,6;0,7;9,9;0,00668365983069594
46815;9,5;18,6;1,3;9,5;0,0111194315779321
46815;9,5;18,6;2;8,95;0,0158022404999878
46815;9,5;18,6;4;7,55;0,0265704420192485
46815;9,5;18,6;6;6,85;0,0347326924323565
46815;9,5;18,6;8;6;0,041245410352789
46815;9,5;18,6;10;5,3;0,0462790271820032
46815;9,5;18,6;12;4,4;0,0500057414673241
46815;9,5;18,6;14;3,4;0,052434192588549
46815;9,5;18,6;15,6;3;0,0537260154877051
46815;9,5;18,6;18,6;0;0,0544328738347628
46816;14;25,6;0,1;17,85;0,00250245526317104
46816;14;25,6;0,7;14,45;0,014929614053068
46816;14;25,6;1,3;14;0,0244675482542289
46816;14;25,6;2;13,25;0,0346814059322866
46816;14;25,6;4;12,55;0,0608402698614837
46816;14;25,6;6;11,95;0,0844261694073908
46816;14;25,6;8;10,95;0,105058971858923
46816;14;25,6;10;10;0,122330073821574
46816;14;25,6;12;9,3;0,136976964170773
46816;14;25,6;14;8;0,148796421131741
46816;14;25,6;16;7,25;0,157951218473843
46816;14;25,6;18;6,25;0,165147429145972
46816;14;25,6;20;5,4;0,17050561176621
46816;14;25,6;22;4,2;0,17418127517091
46816;14;25,6;23,4181818181818;3;0,175664906581535
46816;14;25,6;25,6;0;0,176178985379395
46817;12,3;24,8;0,1;16,75;0,00220353272218197
46817;12,3;24,8;0,7;13,9;0,0133665342632285
46817;12,3;24,8;1,3;12,35;0,0215126643790327
46817;12,3;24,8;2;11,75;0,0295005367649124
46817;12,3;24,8;4;11,25;0,0502841356638174
46817;12,3;24,8;6;10,9;0,0695556467486414
46817;12,3;24,8;8;10,2;0,0870582448199536
46817;12,3;24,8;10;9,45;0,102243329260621
46817;12,3;24,8;12;8,55;0,114998588133277
46817;12,3;24,8;14;7,5;0,125157909726364
46817;12,3;24,8;16;6,65;0,133049001423559
46817;12,3;24,8;18;5,7;0,139073987084521
46817;12,3;24,8;20;4,8;0,143435303085867
46817;12,3;24,8;22;3,6;0,146262736474098
46817;12,3;24,8;22,4;3;0,146607683347462
46817;12,3;24,8;24,8;0;0,147173170025109
46818;11,8;23,4;0,1;16,7;0,00219039693789914
46818;11,8;23,4;0,7;13,15;0,0128359781688994
46818;11,8;23,4;1,3;11,8;0,0201911337943461
46818;11,8;23,4;2;11,25;0,0274977616307719
46818;11,8;23,4;4;10,4;0,0459328236715776
46818;11,8;23,4;6;9,9;0,0621253776063428
46818;11,8;23,4;8;9;0,0761847901293205
46818;11,8;23,4;10;8,1;0,0876995126028905
46818;11,8;23,4;12;7,35;0,0970954271811551
46818;11,8;23,4;14;6,55;0,104707898879885
46818;11,8;23,4;16;5,6;0,110540461990815
46818;11,8;23,4;18;4,85;0,114850923461081
46818;11,8;23,4;20;3,5;0,117660489041095
46818;11,8;23,4;21,1297297297297;3;0,118603232174389
46818;11,8;23,4;23,4;0;0,119138152004595
46819;11,4;23,2;0,1;15,7;0,00193592793295837
46819;11,4;23,2;0,7;13,2;0,0118491450115446
46819;11,4;23,2;1,3;11,4;0,0190166886507097
46819;11,4;23,2;2;10,5;0,0256198058997493
46819;11,4;23,2;4;10;0,0421328022851806
46819;11,4;23,2;6;9,45;0,0570005858678352
46819;11,4;23,2;8;8,9;0,0702355266687864
46819;11,4;23,2;10;8,2;0,081737682771742
46819;11,4;23,2;12;7,15;0,0910338517832551
46819;11,4;23,2;14;6,4;0,0982659944213596
46819;11,4;23,2;16;5,4;0,103773206343103
46819;11,4;23,2;18;4,45;0,107618712100637
46819;11,4;23,2;20;3,4;0,110081917090593
46819;11,4;23,2;21,0823529411765;3;0,110955797287081
46819;11,4;23,2;23,2;0;0,111454756120298
46821;15,8;23;0,1;19,55;0,00300181141545913
46821;15,8;23;0,7;16,95;0,0187766513370214
46821;15,8;23;1,3;15,8;0,0314280609375224
46821;15,8;23;2;15,4;0,0448096748454881
46821;15,8;23;4;13,6;0,0779629021188212
46821;15,8;23;6;12,65;0,105057764309247
46821;15,8;23;8;10,6;0,126450635833408
46821;15,8;23;10;9,5;0,142363588022003
46821;15,8;23;12;8,8;0,155533929824015
46821;15,8;23;14;7,6;0,166152512993149
46821;15,8;23;16;5,55;0,173108195477737
46821;15,8;23;18;4,3;0,176979619374664
46821;15,8;23;19,7272727272727;3;0,178844261714319
46821;15,8;23;23;0;0,17961537991111
46822;12,5;23,5;0,1;15,7;0,00193592793295837
46822;12,5;23,5;0,7;13;0,0117256804202585
46822;12,5;23,5;1,3;12,55;0,0194187143355988
46822;12,5;23,5;2;11,8;0,0275758498431677
46822;12,5;23,5;4;10,7;0,0475037574430511
46822;12,5;23,5;6;10;0,064349762649763
46822;12,5;23,5;8;9,1;0,0787076264748317
46822;12,5;23,5;10;8,35;0,0906875010106739
46822;12,5;23,5;12;7,3;0,100348880168167
46822;12,5;23,5;14;6,4;0,107751257858188
46822;12,5;23,5;16;5,4;0,113258469779931
46822;12,5;23,5;18;4,5;0,117139122105277
46822;12,5;23,5;20;3,45;0,119664373550141
46822;12,5;23,5;21,3571428571429;3;0,120778369682633
46822;12,5;23,5;23,5;0;0,12128326850196
46825;12,8;23,9;0,1;16,4;0,00211240690027378
46825;12,8;23,9;0,7;13,8;0,0129367643882174
46825;12,8;23,9;1,3;12,8;0,0212842902280709
46825;12,8;23,9;2;12,55;0,0301176535543249
46825;12,8;23,9;4;11,8;0,0534237550045216
46825;12,8;23,9;6;10,6;0,0731843727956014
46825;12,8;23,9;8;10;0,0898630881935097
46825;12,8;23,9;10;8,95;0,104008305465839
46825;12,8;23,9;12;7,9;0,115201211041956
46825;12,8;23,9;14;7,25;0,124231130076078
46825;12,8;23,9;16;6,15;0,131329951375946
46825;12,8;23,9;18;5,1;0,136343344202452
46825;12,8;23,9;20;4,1;0,13970641913812
46825;12,8;23,9;21,6647058823529;3;0,141393692322542
46825;12,8;23,9;23,9;0;0,141920371090937
46826;13,6;23,9;0,1;18;0,00254469004940773
46826;13,6;23,9;0,7;14,8;0,0153397686089482
46826;13,6;23,9;1,3;13,6;0,0248587943493253
46826;13,6;23,9;2;12,8;0,0344469351280814
46826;13,6;23,9;4;11,55;0,057792306486448
46826;13,6;23,9;6;11,1;0,0779466051069307
46826;13,6;23,9;8;10;0,0954774775121252
46826;13,6;23,9;10;9;0,109693184269619
46826;13,6;23,9;12;8,55;0,121796366317115
46826;13,6;23,9;14;7,1;0,131497015382777
46826;13,6;23,9;16;6,4;0,13867319840174
46826;13,6;23,9;18;5,55;0,144309411971821
46826;13,6;23,9;20;4,2;0,148114077024859
46826;13,6;23,9;21,6647058823529;3;0,149855609672398
46826;13,6;23,9;23,9;0;0,150382288440794
46827;13;23;0,1;16,75;0,00220353272218197
46827;13;23;0,7;14,6;0,0138365950640219
46827;13;23;1,3;13,05;0,0228717173609757
46827;13;23;2;12,7;0,0319868422783486
46827;13;23;4;11,6;0,0552228469424621
46827;13;23;6;10,3;0,0741234537446217
46827;13;23;8;9,55;0,0896187704598308
46827;13;23;10;8,7;0,102726476758312
46827;13;23;12;7,75;0,113388453175973
46827;13;23;14;6,6;0,121526945294638
46827;13;23;16;5,5;0,127323969138675
46827;13;23;18;4,7;0,131434743125897
46827;13;23;20;3,45;0,134104507832826
46827;13;23;20,5;3;0,134514927460586
46827;13;23;23;0;0,135103976083134
46828;9,7;18,5;0,1;13;0,00132732289614169
46828;9,7;18,5;0,7;10,3;0,00780897831921181
46828;9,7;18,5;1,3;9,75;0,012548522441096
46828;9,7;18,5;2;8,85;0,0173146915607193
46828;9,7;18,5;4;8;0,0284926745717326
46828;9,7;18,5;6;7,2;0,0375907268965287
46828;9,7;18,5;8;6,25;0,0447301925513523
46828;9,7;18,5;10;5,3;0,050004337568107
46828;9,7;18,5;12;4,4;0,0537310518534279
46828;9,7;18,5;14;3,3;0,0561068812977052
46828;9,7;18,5;15,0909090909091;3;0,0569589669051584
46828;9,7;18,5;18,5;0;0,0577622150268149
46829;11,6;21,9;0,1;14,2;0,00158367685667461
46829;11,6;21,9;0,7;12,3;0,00989939407091046
46829;11,6;21,9;1,3;11,6;0,0166345760211253
46829;11,6;21,9;2;11,25;0,0238125556383865
46829;11,6;21,9;4;10,25;0,0420043405980799
46829;11,6;21,9;6;9,35;0,0571220771462357
46829;11,6;21,9;8;8,55;0,0697296811641733
46829;11,6;21,9;10;7,4;0,0797719784309139
46829;11,6;21,9;12;6,7;0,0875984711291695
46829;11,6;21,9;14;5,55;0,0935433461774656
46829;11,6;21,9;16;4,65;0,0976607960490767
46829;11,6;21,9;18;3,45;0,100293843391867
46829;11,6;21,9;19,62;3;0,10162360298581
46829;11,6;21,9;21,9;0;0,102160815329574
46830;13,7;23,3;0,1;17,6;0,00243284935093994
46830;13,7;23,3;0,7;14,95;0,0149975509942019
46830;13,7;23,3;1,3;13,75;0,0247183847926639
46830;13,7;23,3;2;12,9;0,0344899454950044
46830;13,7;23,3;4;12,65;0,0601278940923282
46830;13,7;23,3;6;11,25;0,082636227358054
46830;13,7;23,3;8;10,35;0,100989804339407
46830;13,7;23,3;10;9,05;0,115835793123027
46830;13,7;23,3;12;8,35;0,127744392775541
46830;13,7;23,3;14;7,05;0,137124010341915
46830;13,7;23,3;16;6;0,143855068951772
46830;13,7;23,3;18;5,1;0,148725322963
46830;13,7;23,3;20;3,9;0,151962734192524
46830;13,7;23,3;21,3975609756098;3;0,153291429619847
46830;13,7;23,3;23,3;0;0,153739681254566
46879;17,1;27;0,1;23,35;0,00428216750142965
46879;17,1;27;0,7;18,2;0,0249333286350317
46879;17,1;27;1,3;17,1;0,0396277355731163
46879;17,1;27;2;16,3;0,0549693105978404
46879;17,1;27;4;15,4;0,094463057244281
46879;17,1;27;6;14,65;0,129945971819792
46879;17,1;27;8;13,3;0,160695291664506
46879;17,1;27;10;12,55;0,186958417199894
46879;17,1;27;12;11,25;0,209268830128444
46879;17,1;27;14;10,15;0,227300393862804
46879;17,1;27;16;9,5;0,242479980516328
46879;17,1;27;18;8,1;0,25472119629104
46879;17,1;27;20;7,2;0,263945697720143
46879;17,1;27;22;6,1;0,270939668365198
46879;17,1;27;24;4,4;0,275382665775537
46879;17,1;27;25,2857142857143;3;0,276814558827148
46879;17,1;27;27;0;0,27721847788261
46880;17,3;27,3;0,1;24,4;0,00467594650560305
46880;17,3;27,3;0,7;18,9;0,0271203483608283
46880;17,3;27,3;1,3;17,35;0,0426295862584836
46880;17,3;27,3;2;16,3;0,0582079097420868
46880;17,3;27,3;4;14,9;0,0965117781709803
46880;17,3;27,3;6;13,95;0,129232447405822
46880;17,3;27,3;8;13;0,157789720976494
