"idfustemed";"ntorasisc";"sdtorasisc";"dminisc";"toraminisc";"vtocoi";"vprodisc";"vti"
1;4;43,6054778136535;5,63162968127588;3,5;0,0022528933846188;0,2190406662284;0,225847759353721
2;4;42,9943347099967;5,68882571981615;2,3;0,00231758090825444;0,211804601266463;0,21845346111021
3;4;47,2803879802924;5,52303005960173;4,40000000000001;0,00264753916749335;0,26225911345241;0,268581159470771
4;4;41,754053217057;5,62459931888282;2,9;0,00208601126653662;0,198898886729705;0,205786910381562
5;4;49,8487378608466;5,5294201091933;4,70000000000001;0,00295633783784351;0,293609496838153;0,299907421209971
6;4;45,003726083034;5,56340241497376;4,1;0,0023772366525534;0,235538668543638;0,242109247185075
7;4;44,8423729034725;5,53221833148872;4,40000000000001;0,00232906058733104;0,234343721588026;0,24092216324182
8;4;50,86333449928;5,72292910294387;5,00000000000001;0,00302238416603204;0,305811779742477;0,312640785469085
9;4;46,7856744969493;5,75863674528822;3,2;0,00269809402848689;0,254048910226522;0,260783492048757
10;3;29,9590683313621;5,80049613630001;5,6;0,00162103552749339;0,13898686577321;0,146972923953258
11;4;49,6842005323145;5,73070024483292;5,00000000000001;0,00285891405178801;0,291099346941836;0,298013918580414
12;4;54,2127472049264;5,70502083560396;5,6;0,00341836703870783;0,350863644142916;0,35769617827602
13;4;58,5495077114505;6,89899833749631;5,6;0,00384314579557626;0,40556530770616;0,415953730578066
14;4;52,0799706950919;5,71132898615445;5,30000000000001;0,00315475884277381;0,32203399674478;0,328852853874093
15;4;47,2987175346574;5,73776323319239;4,1;0,00264746956563342;0,26083939938354;0,26772852086929
16;4;53,6223508806815;5,55589573588941;5,6;0,00335892071475455;0,343647411294083;0,350134738670749
17;4;50,173760249897;5,55602103311132;5,00000000000001;0,00295670046567435;0,298019112830416;0,30442983470442
18;4;49,9370403717342;5,50706259358914;5,00000000000001;0,00293281069644217;0,295325347293717;0,301618812953922
19;4;50,173760249897;5,55602103311132;5,00000000000001;0,00295670046567435;0,298019112830416;0,30442983470442
20;4;40,7188359292417;5,6445530561743;2,3;0,00202041231877003;0,187870482515772;0,194798385149462
21;4;39,92497980972;5,66216469802082;2;0,00194995954914344;0,179625544779453;0,186682212919461
22;4;40,3942152552849;5,57312348796438;2,3;0,00199440611241626;0,185104676831666;0,191813243262311
23;4;42,7545111347821;5,6772048427553;2,9;0,00220528221117603;0,209163769851613;0,216056354856046
24;4;39,92497980972;5,66216469802082;2;0,00194995954914344;0,179625544779453;0,186682212919461
25;4;39,3707424434053;5,54211954312499;2;0,00190602196464523;0,175031733525468;0,181714821487826
26;3;28,5608743251044;5,50620380120322;5,6;0,00147714988405688;0,126381135900073;0,133514557344973
27;3;31,3931616477087;6,32615304055517;5,6;0,00173442275985556;0,151864499338825;0,162238986847309
28;3;29,7295072751357;5,84769365369438;5,6;0,00158044934080884;0,136603368530867;0,144996792314578
29;4;46,1979057818827;5,74687768519916;3,8;0,00253540857734018;0,247626479628338;0,254574198886891
30;4;48,3079642197409;5,70356629482441;4,40000000000001;0,0027525041097814;0,273440267771753;0,280218404567711
31;4;50,592274313702;5,64781384104801;5,00000000000001;0,00299820101357778;0,302784699561792;0,309421040090147
32;4;46,206451223273;5,5054255530372;4,1;0,00254549871410052;0,249518046188613;0,255790577434947
33;4;43,9823752048671;5,50136986210901;3,5;0,00232819374406582;0,224025690516989;0,230329087581797
34;4;46,1045491968538;5,72940074394486;3,8;0,00252635138680853;0,246664200121846;0,253563926630606
35;4;51,1335606501236;5,76076943105856;5,00000000000001;0,00305323985859705;0,309032065230626;0,315954449968725
36;4;44,535069608581;5,62164113223665;3,5;0,00237672950020217;0,229351804147604;0,235984744489492
37;4;49,4960796551339;5,68888474112175;4,70000000000001;0,00287886584948028;0,288419328608119;0,295151485117248
38;4;44,7789980022229;5,67485390002757;3,5;0,00239824449346748;0,23172077506487;0,23850395119052
39;4;50,8294335739992;5,69680475653873;5,00000000000001;0,00302235556287867;0,305516761609086;0,31227583513584
40;4;45,9912086103455;5,70356612893009;3,8;0,00251629938252613;0,245527838032137;0,252354109662786
41;4;49,8380116022745;5,76342463264559;4,70000000000001;0,00291225293204522;0,292228141007478;0,299155787806754
42;4;47,4382358089993;5,51453753217356;4,40000000000001;0,00267017660146668;0,264162166321594;0,270451212127708
43;4;41,9904777315383;5,51141210442414;2,9;0,00214090841294662;0,202227275576159;0,20863835403733
44;4;43,4199762130997;5,6053033358838;3,2;0,00227061145934388;0,217005639656092;0,22363527996475
45;4;46,7521234305302;5,62155475228546;4,1;0,00259623336570622;0,255143115679748;0,261717985265037
46;4;47,2050874280605;5,72017219942184;4,1;0,00263821386492653;0,259845343400473;0,266687199361856
47;4;48,0999856485413;5,65911271613227;4,40000000000001;0,00273259057622135;0,271203246845502;0,277863822690132
48;4;52,5539298118184;5,53045695020685;5,6;0,0032123751272204;0,329720486632316;0,336141290032457
49;4;53,1112613489613;5,98235795981557;5,6;0,00321286053722657;0,334994690452804;0,342605545610012
50;4;52,318235846244;5,80925418270205;5,00000000000001;0,00321197334585531;0,323957529983079;0,330969885570377
51;4;49,6405820194587;5,79566693912698;4,70000000000001;0,002878985291041;0,289620468780361;0,296657951276026
52;4;44,5614237323405;5,5330435703965;3,5;0,00239807969678856;0,230232728319345;0,23657274510804
53;4;46,1071168632317;5,72496713843719;3,5;0,00256732841892342;0,246481810913996;0,253269285617138
54;4;49,1260585928461;5,73863096113211;4,40000000000001;0,00285827607528995;0,283134224683632;0,289959488348483
55;4;45,1050602696787;5,63157564313882;4,1;0,00237731362035793;0,23627470637027;0,243066200731252
56;4;45,0644062794232;5,58284760260201;3,8;0,00241703882218001;0,235768010325969;0,24230298956321
57;4;45,4141928084809;5,56695950947647;3,8;0,00246633219281168;0,239813372890234;0,246259888336431
58;4;44,904199593813;5,51541051440625;3,5;0,00244717460075927;0,234187083309443;0,240438992180015
59;4;46,1988961570707;5,65250440756605;4,1;0,00251654119688137;0,248564734395461;0,255291993717429
60;4;45,8710760359304;5,62296513834444;3,8;0,0025162062026781;0,244662863384859;0,251239739848888
61;4;50,9239252850544;5,71486835083976;5,00000000000001;0,00303226277318404;0,306615998904731;0,313420527359472
62;4;45,8979146069492;5,6861075887477;3,8;0,00250727647591702;0,244570166039325;0,25134912199228
63;4;48,7488301493546;5,53246402301595;4,70000000000001;0,00280525519168641;0,280146260181978;0,286484695610782
64;4;44,1239617757443;5,53611842603623;3,5;0,00233980332783066;0,225358474946902;0,231757870814687
65;4;46,206451223273;5,5054255530372;4,1;0,00254549871410052;0,249518046188613;0,255790577434947
66;4;46,206451223273;5,5054255530372;4,1;0,00254549871410052;0,249518046188613;0,255790577434947
67;4;48,5068634840743;5,7469363841743;4,40000000000001;0,00277143779304594;0,275583085101211;0,282477885632897
68;3;28,0478891008443;5,66092575865117;5,00000000000001;0,00141776627578491;0,119209795453226;0,127128211053059
69;4;43,4306286294886;5,6119656876432;3,2;0,00227061934619969;0,217074976403412;0,223726708942628
70;3;27,5140729544179;5,64699506844203;4,7;0,00136623447816941;0,113497076898656;0,121471081508119
71;3;31,6760209535415;6,41231852821512;5,6;0,00176037320973376;0,154525295862105;0,16529894213929
72;4;45,0994981113985;5,74885846830895;3,5;0,00242577517593042;0,234823511232753;0,241822939837099
73;3;25,3252221409137;5,54251410187789;3,5;0,00116691078474949;0,0919765800325991;0,0999756652525981
74;4;41,7465118201553;5,67196209783137;2,6;0,00211138593140744;0,198393636500452;0,205339818660712
75;4;45,4467782303813;5,58891796894745;3,8;0,00246635718083931;0,240045238383952;0,246557783362686
76;4;44,7897459089812;5,68178223669475;3,5;0,002398252664331;0,231794636689495;0,238600511494635
77;4;40,0565732965161;5,69738505204668;2;0,00195882164026793;0,180665393542519;0,187843455069092
78;4;43,9929379049077;5,73734909341269;3,2;0,00231856117787606;0,222355917745;0,229376134165779
79;4;43,9929379049077;5,73734909341269;3,2;0,00231856117787606;0,222355917745;0,229376134165779
80;4;46,9977732544066;5,67632333235914;4,1;0,00261871965943034;0,257680344353332;0,264402954497972
81;4;49,5072695851721;5,69721447688396;4,70000000000001;0,0028788750799302;0,288512100890515;0,295267367129473
82;3;31,8412443263136;6,45866161269359;5,6;0,00177636353270889;0,156102378045967;0,167084112275231
83;4;45,4467782303813;5,58891796894745;3,8;0,00246635718083931;0,240045238383952;0,246557783362686
84;4;47,1023016424492;5,70147920857387;4,1;0,00262794975370815;0,258752517402943;0,26554472069907
85;4;47,3096804970682;5,74532137793818;4,1;0,00264747828974101;0,260922637462686;0,267835100694464
86;4;51,3744303320529;5,52357488307942;5,30000000000001;0,00308873292351014;0,313881271597231;0,320243901988603
87;4;49,6383463890096;5,71933944548114;4,70000000000001;0,00289284250971013;0,290004104059507;0,296815408250453
88;4;50,4978701123955;5,62977281750369;5,00000000000001;0,00298834973703112;0,301693222400065;0,308285060110344
89;4;50,7349662793765;5,67874878964753;5,00000000000001;0,00301246458766563;0,304419737375244;0,31113361076808
90;4;53,1600095211309;5,50799182369861;5,6;0,00330124801064057;0,337746981616169;0,344122921513326
91;4;51,8013713623039;5,60978435250928;5,30000000000001;0,003133375982473;0,318931423181834;0,325498034010803
92;4;49,2985830414048;5,65209328041711;4,70000000000001;0,00285850789378104;0,286197182318643;0,292836070574225
93;4;51,2487116445307;5,78857939260715;5,00000000000001;0,00306431358364275;0,310349868760335;0,317345055783372
94;4;48,7488301493546;5,53246402301595;4,70000000000001;0,00280525519168641;0,280146260181978;0,286484695610782
95;4;47,4143010155435;5,77045554847058;4,1;0,00265675898628552;0,26200246169221;0,268986128942582
96;4;53,0068059515396;5,54623234066402;5,00000000000001;0,0033581711600509;0,334289234190774;0,340671637625561
97;4;51,905406895745;5,68423520114754;5,00000000000001;0,00317572569776529;0,319268944719346;0,325966965481547
98;3;25,3885790341373;5,60236394328545;4,4;0,001113189229529;0,0945514766566602;0,102455957518715
99;4;54,6751286372864;6,08231622165669;5,6;0,00341878181120074;0,355368390047772;0,363199196403338
100;4;51,603429735986;5,81251849031631;5,6;0,00303302351485029;0,316243659418354;0,323428503700408
101;4;53,3781618351525;5,84551869683535;5,00000000000001;0,00335849736312983;0,337643742255102;0,344727252359224
102;4;57,9831343078129;6,2813514376073;5,6;0,00387712317535487;0,400497881946727;0,408795968849306
103;4;53,5733148019965;5,63773084626094;5,6;0,00333820419657539;0,342635672542162;0,349307979482318
104;4;52,2560417703956;5,73063774963077;5,30000000000001;0,00317612601031237;0,32421513156506;0,331080172783225
105;4;45,9845175275733;5,50427137789215;4,1;0,00251637501977455;0,246979607841919;0,253265866783163
106;4;50,3099930433548;5,51722510068194;5,30000000000001;0,00294396890480832;0,300516812839551;0,306880057814998
107;4;53,8042535206206;5,82865050735278;5,6;0,00333840824345916;0,344849871956031;0,351994963939851
108;4;44,0525057559672;5,63683010464925;3,5;0,00231009024959052;0,223904886981443;0,230659344499209
109;4;44,4733509488494;5,60605595622459;4,1;0,00230102463826666;0,229392827233206;0,236184762229894
110;4;48,4645034445418;5,61137963781174;4,70000000000001;0,00275271700300377;0,276307133410511;0,282877653958641
111;4;46,3357030115545;5,74538218762288;4,1;0,00251664782549045;0,249583530626509;0,256608976224707
112;4;48,175140820584;5,56435338650935;4,70000000000001;0,00272237262986525;0,273088107925582;0,279541998017239
113;4;42,9792032933743;5,59567135003237;3,5;0,0021795766835477;0,212500204340493;0,219281071282596
114;4;47,6339205710996;5,72615776862103;4,40000000000001;0,00265701806647779;0,26528764330012;0,272194710997597
115;4;46,532700563259;5,53821627162472;4,40000000000001;0,0025458333568166;0,253469691273172;0,259889785406667
116;4;42,6552033798554;5,5387486525007;3,5;0,00214980021360478;0,209404237422253;0,216027859280239
117;4;44,8979970625398;5,72274088984014;3,8;0,00236741685854151;0,233023011218396;0,240069471563871
118;4;41,9070564077373;5,60789203519346;3,2;0,00207442475567332;0,200789351862933;0,207708202259735
119;4;47,1574298723622;5,64403598246352;4,40000000000001;0,00260878329183047;0,260145781621678;0,266836752737635
120;4;46,0183622521534;5,68883268052963;4,1;0,00248563748252658;0,246279116758368;0,253149310575842
121;4;53,6931730734169;5,61582974892799;5,6;0,0033589831084199;0,344323487552808;0,350945861617461
122;4;48,0535944462772;5,54353950542623;4,70000000000001;0,00270986408454288;0,271747066219312;0,278149392161753
123;4;48,9698872787374;5,69714011210084;4,70000000000001;0,0028054351584393;0,281954963489748;0,288743148079087
124;4;51,9053205850538;5,62904356886316;5,30000000000001;0,00314458442235864;0,320175126040399;0,326787920881308
125;4;42,5625906397052;5,52179349291677;3,5;0,00214146140740216;0,208527853694742;0,215104418728501
126;4;47,0360938619964;5,62327384709637;4,40000000000001;0,00259653909688853;0,258843568452773;0,265480703903017
127;4;47,0360938619964;5,62327384709637;4,40000000000001;0,00259653909688853;0,258843568452773;0,265480703903017
128;4;47,0360938619964;5,62327384709637;4,40000000000001;0,00259653909688853;0,258843568452773;0,265480703903017
129;4;51,3972677066555;5,54210215514536;5,30000000000001;0,00308875228402787;0,314085906534287;0,320492538558413
130;4;52,7889630207785;5,7731768241237;5,30000000000001;0,00324405457579898;0,330938072872088;0,337902033879372
131;4;52,0000451593068;5,64730813174009;5,30000000000001;0,00315469013551991;0,321307178362588;0,327964062377177
132;4;42,4608168133111;5,50365880283817;3,5;0,00213221589005413;0,207563660498654;0,214090603351145
133;4;52,7889630207785;5,7731768241237;5,30000000000001;0,00324405457579898;0,330938072872088;0,337902033879372
134;4;55,2933869859898;5,98996932436998;5,6;0,00352575889383162;0,364202762040222;0,371748834830617
135;4;38,4934132876062;5,53499039988514;2,3;0,0017611050058354;0,166315884352211;0,173383060287668
136;4;45,4133177397834;5,58541978438419;4,1;0,00242617065723638;0,240013497434079;0,246608611909839
137;2;14,4892124770437;5,66745470313456;5,6;0,000684503279538262;0,0473949235467008;0,0592190614660293
138;3;28,3514754668023;5,87261950816519;5,6;0,00138793466099586;0,123433267065132;0,13298676716171
139;4;42,3232082906409;5,68191624009668;3,2;0,00211194058412696;0,204668383543451;0,211801858502634
140;4;40,6570910420355;5,58066962838488;3,2;0,00192365759611951;0,188039866010953;0,195146570042889
141;4;52,2390390082177;5,73634077229359;5,6;0,0031338468836765;0,324738252225302;0,331677578244204
142;4;49,503587265137;5,5730460395366;5,30000000000001;0,00282605274801612;0,290305670772229;0,296844979320829
143;4;50,8394698880774;5,79425827946301;5,30000000000001;0,00296815016748845;0,305851672284099;0,312955706726448
144;3;30,2684506712305;6,41072199919007;5,6;0,00155681907791521;0,140293073145978;0,152338530162188
145;4;50,1499392293287;5,57384538799269;5,30000000000001;0,00291269144126584;0,298268003029604;0,304782542436372
146;4;42,9829253146139;5,59333063826443;4,40000000000001;0,00208722405225286;0,213775859205637;0,220905948695273
147;4;42,9851298462508;5,53402424650664;3,8;0,00215931840853369;0,213255107979741;0,21991540209572
148;4;47,463011873127;5,66776430467007;4,70000000000001;0,00260910627525966;0,264110660235893;0,270932240087817
149;4;50,923969467036;5,59193369339815;5,6;0,00297804950972104;0,30859407901023;0,315188420474719
150;4;46,2720956665587;5,51951401008326;5,00000000000001;0,00244860852965617;0,251630516242493;0,258176294881797
151;4;49,3790909750277;5,59367670511192;5,30000000000001;0,00280594171674068;0,28868912318032;0,295292660237281
152;4;51,0904630082557;5,60276293889071;5,6;0,00299880289334296;0,310647379530494;0,317265177221932
153;4;50,2064713149578;5,72899599170548;5,30000000000001;0,00289349148693659;0,298250683512867;0,305199366427909
154;4;44,1354248721982;5,63015646031273;4,1;0,00225342957403569;0,225532653369528;0,232468998885048
155;4;51,5675141361249;5,6626009873257;5,6;0,00305379449617935;0,316442992958586;0,323205057727639
156;3;29,43726044702;6,28096848013555;5,6;0,00146449786932933;0,132569526151805;0,144357110778075
157;3;28,1771143897452;5,95530057813118;5,6;0,00135118804319701;0,121608575615109;0,131947309331853
158;4;47,008348003733;5,68515831749023;4,70000000000001;0,00254628475443313;0,258701183194714;0,265628676567084
159;4;45,2627828088384;5,61148928510134;4,40000000000001;0,00236784218517938;0,238608272650856;0,245406466564928
160;4;46,5216350555923;5,60291445269542;4,70000000000001;0,00249806967316071;0,253492807538303;0,260199945349405
161;4;44,2379324383206;5,64827898420969;4,1;0,00226293485229255;0,226551998949097;0,23353993027207
162;4;50,9026035342662;5,57471339156392;5,6;0,0029780315668183;0,30839905218602;0,314948733462957
163;4;47,6495603806488;5,5540738551693;5,00000000000001;0,00261948052411695;0,267466127039671;0,273996522623767
164;4;46,7183848007171;5,63838338557541;4,70000000000001;0,00251710289704529;0,255580371732285;0,262383437987383
165;4;54,2919354280337;6,03968802249636;5,6;0,0033710283547727;0,350404613513555;0,358126039367309
166;4;49,4629422615891;5,60317540140362;5,30000000000001;0,00281547942129946;0,289670409266841;0,296296392472672
167;4;52,7406254563926;6,01200914507001;5,6;0,00315542630524058;0,330012091368966;0,337740768843654
168;4;48,447381869255;5,69192341657975;5,00000000000001;0,0026999430323501;0,276276959025529;0,283167408449622
169;4;40,1670413296633;5,50129656547587;3,2;0,00188005968711269;0,183615960966549;0,190498576923038
170;4;48,6729663111438;5,73113636973987;5,00000000000001;0,00272285812491547;0,278792742669687;0,285788134390078
171;4;47,1401547554441;5,71284556695161;4,70000000000001;0,00255841853084576;0,260092266987988;0,267098756592382
172;4;44,6562322798286;5,50380144399819;4,40000000000001;0,00231076169240074;0,232431651345923;0,238937038717096
173;4;48,6729663111438;5,73113636973987;5,00000000000001;0,00272285812491547;0,278792742669687;0,285788134390078
174;4;38,8077625375473;5,59937277674826;2,6;0,001753887798403;0,168998447088382;0,17645371151488
175;4;49,3790909750277;5,59367670511192;5,30000000000001;0,00280594171674068;0,28868912318032;0,295292660237281
176;3;30,5431679353457;6,56907767773026;5,6;0,00156729241029347;0,142573797813821;0,155741128648822
177;4;44,8521064672044;5,53888053242776;4,40000000000001;0,00232906792329835;0,234415858728566;0,241015907274203
178;4;43,939788379608;5,59513549050418;4,1;0,00223542401760984;0,223596065882528;0,230433010903253
179;4;37,8348228236541;5,57767903016185;2,3;0,00167029329589849;0,159583429338548;0,167109919114724
180;4;46,0070090035005;5,51166152586229;4,70000000000001;0,00244832986007676;0,248064815056687;0,254530293770924
181;4;44,5549363961546;5,70391965072134;4,1;0,00229252778052162;0,229721117985772;0,236868565706622
182;4;45,4368680875585;5,93159073548229;5,6;0,00221627884471666;0,241864608545864;0,250491458064753
183;4;43,1138115263156;5,63687714822986;4,70000000000001;0,0020674864010292;0,215528534894341;0,222944050693864
184;4;35,074616532069;5,55550158556052;2,3;0,00135209187746059;0,134270665418631;0,143101617955781
185;5;67,7622841894582;5,51823864810578;2,9;0,00386746263883818;0,441038585377809;0,447922086032094
186;4;42,4598539542523;5,55137604398104;4,70000000000001;0,00200524210898037;0,209039775856244;0,216232038177105
187;5;65,5659647454203;5,74646990138031;2,6;0,0035880202125059;0,409660285751317;0,416990059281379
188;5;61,1601163344604;5,50294680076373;2,6;0,00309160198776975;0,355027748747307;0,361766209156376
189;5;62,5330952222497;5,77173199899447;2;0,00330367158827331;0,37133445359523;0,378668079657505
190;5;60,1961942515022;5,62313047760939;2;0,00304580095491446;0,343342281264787;0,350326837419683
191;5;60,4286889053972;5,50813680963345;2;0,00310106916030362;0,347544942538759;0,354207661158133
192;4;41,6566363650859;5,56619420209712;4,1;0,00196038313560754;0,199500678970422;0,206698803981943
193;5;66,2252536038898;5,79929463751552;2,3;0,00372061130301918;0,419036904573358;0,426457866534682
194;4;45,8864699132198;5,75332167409333;5,6;0,00230243597178526;0,247680767967732;0,255357407634413
195;5;72,1211280329604;5,69702572477136;3,2;0,00435466672274608;0,500376091100015;0,507826183005329
196;5;61,2890178169086;5,63601875220066;2;0,0031784332232839;0,356945592944544;0,363932529696442
197;5;61,0507931079761;5,6001392351283;2;0,00315703427748644;0,354335520738005;0,361230258406077
198;5;65,4828837127183;5,65127602653015;2,6;0,00359870929650849;0,409558568154044;0,416651918173939
199;5;65,3680505272371;5,63324334744969;2,6;0,00358791223353226;0,408209511821556;0,415258612668493
200;5;61,6846726396553;5,69342358084843;2;0,0032146340881997;0,361326590962431;0,368462567920184
201;5;72,6564516999583;5,5910296968811;3,8;0,00432631491382715;0,507588636214194;0,51488313799649
202;3;28,4843889549309;6,36439135159234;5,6;0,00132407270805588;0,123413881731802;0,137123018232269
203;4;49,2765020266082;6,35919752450988;5,6;0,00262094628380401;0,284807791398302;0,294554168607388
204;5;65,7235550026828;5,68830593945392;2,6;0,00362155542398307;0,412401200069859;0,41958616989495
205;4;51,269804066895;6,71645918494207;5,6;0,00281707360372615;0,30783662144807;0,318957684440059
206;4;53,4956101803938;7,10783949116765;5,6;0,00304561301331113;0,334642813480871;0,347387031790972
207;4;52,4292567838192;6,92011582963358;5,6;0,00293510448945512;0,321662283024596;0,333610475697797
208;4;48,0127256555164;6,1359008288502;5,6;0,00249946540975989;0,270654426167166;0,279604346219756
209;4;49,2765020266082;6,35919752450988;5,6;0,00262094628380401;0,284807791398302;0,294554168607388
210;5;62,2954334712065;5,50100098194525;2,3;0,00328192136748779;0,370285552964145;0,376961213602235
211;5;61,2890178169086;5,63601875220066;2;0,0031784332232839;0,356945592944544;0,363932529696442
212;4;49,3802048097058;6,38194753853028;5,6;0,00263018088163958;0,285964782431367;0,295802007599389
213;4;50,8306266904349;6,63572308229363;5,6;0,00277369403571127;0,302695856061862;0,313492440216678
214;4;44,2708529755531;5,64964100159682;5,30000000000001;0,00215137368146869;0,229347310734816;0,236799768826396
215;4;52,1320825260512;6,86697200749476;5,6;0,00290482867509297;0,318094486113047;0,329821347529479
216;4;50,7351315687716;6,61859481775001;5,6;0,0027642175156246;0,301581714245132;0,312311014259625
217;4;51,605041673273;6,77438965816804;5,6;0,00285115825662867;0,31180762047057;0,323158337059546
218;5;60,5580214239215;5,53399294676463;2;0,00311111474102152;0,348875319040918;0,355603491402842
219;4;40,3425636390692;5,61090775764058;4,1;0,00179699170729126;0,185886529076253;0,193703950681113
220;4;52,2278938995473;6,88425075642204;5,6;0,00291454332103697;0,319241896651841;0,331040730707807
221;4;51,70073603318;6,79161185324293;5,6;0,00286078270744517;0,312942474890654;0,324363411767633
222;5;62,6431492557006;5,54688594452739;2,3;0,0033152425201619;0,374265537305322;0,381053189774398
223;5;65,9804638815297;5,71866602102753;2,6;0,00364808720960478;0,415544549031459;0,422805733387662
224;4;41,754053217057;5,62459931888282;2,9;0,00208601126653662;0,198898886729705;0,205786910381562
225;4;50,9883711585592;5,80779231177751;4,40000000000001;0,00310799744991597;0,305884990746704;0,312810953028517
226;4;44,3348299416025;5,54860715327129;3,8;0,00232853270315163;0,227850066786094;0,234360080974527
227;2;13,328079752985;5,56239725201924;2,9;0,000597253462435872;0,0322621647646773;0,0422278954205503
228;4;44,5368109436143;5,57388554576911;3,8;0,00234979773165162;0,229930878516749;0,236500344581063
229;4;45,5878084349117;5,5882416484463;3,8;0,00248522550616691;0,241650460859971;0,248146359773946
230;4;38,4237902439673;5,53840730841599;2;0,00178522440878525;0,165613929158082;0,172550344983633
231;4;49,2339964832345;5,53287613421157;4,40000000000001;0,00291166187680817;0,285621796723087;0,291887896410172
232;4;45,4706549858059;5,64593978689102;3,5;0,00249693890531239;0,239723916343002;0,246325296022429
233;4;45,0765243347305;5,5365765010299;3,5;0,00246599323729628;0,235987968951643;0,24228795465362
234;4;49,250959322334;5,60866270548893;4,1;0,0029427195354055;0,285078095142066;0,291476811669755
235;3;24,4251354424101;5,54732221146168;2,9;0,00108501952800237;0,0834241259841114;0,0917033348432372
236;4;52,2470471877001;5,62819204327381;4,70000000000001;0,00327851499923635;0,323459477242847;0,329973051122399
237;4;51,4374644992756;5,55201335527801;5,00000000000001;0,00313296820667391;0,313944537506968;0,320327394958255
238;3;23,9644393031895;5,53579189045246;2,6;0,00104582169472286;0,0792960289701816;0,0876388477923272
239;4;45,3041077660585;5,64312378827071;3,5;0,00247504424479955;0,237851141537192;0,244461808712496
240;1;6,61883133829696;6,01331153470448;5,6;0,000507555741203747;0,0200460161082019;0,0347105935743651
241;4;41,948251330579;5,62290539474292;2,6;0,00214907632325773;0,200921236599562;0,207632545838723
242;4;43,1492847585822;5,65832205771813;2,9;0,00226183484442714;0,213581965103474;0,220332718926742
243;4;50,4691804744805;5,64472624245534;4,70000000000001;0,00302195794440694;0,300714931481827;0,307288180581688
244;3;30,5673483626145;6,06285301427875;5,6;0,00166178002877037;0,144263578007574;0,153453579288648
245;4;40,5085952244144;5,52533534969947;2,3;0,00202026459526082;0,186677234538933;0,193170996802315
246;4;41,3882563465782;5,71026970355187;2,3;0,00209377257163033;0,194327069505966;0,201369874028074
247;4;43,0369036570558;5,63319142870767;2,9;0,00225232530577546;0,212548708388923;0,21922651982248
248;4;46,0893382257941;5,56249309762716;3,8;0,00255735368202561;0,247546996221041;0,25391886420846
249;3;28,3086210684762;5,57975301184775;5,30000000000001;0,00144881367968732;0,122828450696021;0,130317070249302
250;4;48,0116954925032;5,70050290585981;4,1;0,00275217719918699;0,269517203704526;0,27622953048137
251;4;48,9652036528239;5,62102856074995;4,40000000000001;0,00285814426667063;0,281845367866398;0,288348602302104
252;1;6,31244127166988;5,70663275942633;5,6;0,000464297850745183;0,0182207028693257;0,0308068528909544
253;4;47,0272639622803;5,75220748922892;3,8;0,00264716881945331;0,2572325326715;0,26410480681291
254;4;47,258112830128;5,54403322300395;4,1;0,00267918506690657;0,261521197074195;0,267833846795093
255;3;32,117433178781;6,49514069941667;5,6;0,00181101499170906;0,158882011356482;0,169909595767613
256;4;42,8321938261184;5,59076746415289;2,9;0,00223431886335258;0,21064780555474;0,217206282046262
257;4;41,2962897465162;5,69303488672084;2,3;0,00208554425383805;0,193502654496192;0,200495246971707
258;4;46,62396156571;5,67160360826759;3,8;0,00260819614244731;0,253039368181852;0,259695902998908
259;4;46,3895175380925;5,62418765992272;3,8;0,00258576440456379;0,250620874576877;0,257152691902816
260;4;47,7009181427285;5,63680464374487;4,1;0,00272181967778162;0,266200464893652;0,272747954945136
261;2;13,7265598244573;5,50429338611847;3,8;0,000636675714351627;0,0371499729221755;0,0467691608464744
262;4;48,1054434295951;5,71833873392624;4,1;0,002761630561304;0,270530030809294;0,27728859721026
263;2;15,4408607663284;5,70930143569968;5,6;0,000814296488825045;0,0540892941501457;0,0641083796309345
264;4;50,6117336635295;5,763626677827;4,1;0,00310757709588936;0,301048791209788;0,307805977779997
265;4;44,2209861776106;5,65400921906091;3,2;0,00236675104315763;0,225476203546939;0,232159282544512
266;4;40,9525792397634;5,61833907087528;2,3;0,00205730720261232;0,190522405175853;0,197287841390382
267;4;55,4394211974261;6,66509752195545;5,6;0,00341947860596856;0,362973280802413;0,372829478126156
268;3;27,1057515722708;5,59488730219094;5,30000000000001;0,00128682247004615;0,111892069727464;0,120267425693505
269;4;54,2169185302505;6,70040185715604;5,6;0,00323412340044076;0,346254638976569;0,356493528377233
270;4;55,5764040475894;6,92764626643336;5,6;0,00338603879017435;0,363538071849979;0,374590804724508
271;4;53,946023921531;6,88887447875531;5,6;0,00315649337397522;0,341707723565233;0,352977194505817
272;4;46,2554604118984;5,57494313696686;5,00000000000001;0,00243682690175374;0,251175675926284;0,257906935269861
273;4;51,7453688246905;6,03284678850797;5,6;0,00301350450546879;0,317071635437368;0,324956382251887
274;4;47,4853311494027;5,59528565585399;5,6;0,00252789660540829;0,266767699992512;0,273600867483494
275;4;45,3150122326028;5,50794082749795;5,30000000000001;0,00230193609449277;0,2415176513619;0,24822555402984
276;4;43,3686594091439;5,70705680115321;4,1;0,00214218277066904;0,216752776339805;0,224156909296288
277;4;45,9737778136695;5,63986434729771;5,00000000000001;0,00238982074995219;0,247652688798325;0,254649323240925
278;4;52,8830585197159;6,69533627015405;5,6;0,00304507133251193;0,328655932241942;0,339180074410903
